Date,AAPL,AMZN,GOOGL,MSFT,TSLA
2020-03-27,60.12130355834961,95.00499725341797,55.248863220214844,143.2896270751953,34.29066848754883
2020-03-30,61.837039947509766,98.19750213623047,57.042781829833984,153.36875915527344,33.47533416748047
2020-03-31,61.710845947265625,97.48600006103516,57.82106018066406,150.95669555664062,34.93333435058594
2020-04-01,58.463802337646484,95.38500213623047,54.842796325683594,145.59645080566406,32.104000091552734
2020-04-02,59.43938064575195,95.94149780273438,55.58574676513672,148.61158752441406,30.29800033569336
2020-04-03,58.58514404296875,95.32949829101562,54.37503433227539,147.2427978515625,32.000667572021484
2020-04-06,63.69597625732422,99.87950134277344,58.87800598144531,158.1929473876953,34.41600036621094
2020-04-07,62.958221435546875,100.58000183105469,58.846656799316406,156.48912048339844,36.36333465576172
2020-04-08,64.56962585449219,102.1500015258789,60.06283950805664,158.05892944335938,36.589332580566406
2020-04-09,65.03556823730469,102.13800048828125,60.04144287109375,158.0684814453125,38.20000076293945
2020-04-13,66.31202697753906,108.44349670410156,60.23252868652344,158.422607421875,43.39666748046875
2020-04-14,69.66099548339844,114.16600036621094,62.96049499511719,166.26194763183594,47.32600021362305
2020-04-15,69.02521514892578,115.38400268554688,62.56587600708008,164.51986694335938,48.65533447265625
2020-04-16,69.57364654541016,120.40950012207031,62.57234191894531,169.45892333984375,49.680667877197266
2020-04-17,68.6296157836914,118.75,63.645713806152344,170.95211791992188,50.259334564208984
2020-04-20,67.20508575439453,119.68049621582031,62.75746154785156,167.56369018554688,49.75733184814453
2020-04-21,65.12776947021484,116.40599822998047,60.319618225097656,160.6337432861328,45.781333923339844
2020-04-22,67.00367736816406,118.17449951171875,62.62111282348633,166.0896453857422,48.807334899902344
2020-04-23,66.74400329589844,119.97250366210938,63.25606918334961,164.07958984375,47.04199981689453
2020-04-24,68.67089080810547,120.51100158691406,63.526283264160156,167.0755615234375,48.34333419799805
2020-04-27,68.71941375732422,118.80000305175781,63.24065017700195,166.59695434570312,53.25
2020-04-28,67.60552215576172,115.7040023803711,61.33625411987305,162.53855895996094,51.27466583251953
2020-04-29,69.82604217529297,118.635498046875,66.78968811035156,169.83216857910156,53.367332458496094
2020-04-30,71.29908752441406,123.69999694824219,67.01461029052734,171.53599548339844,52.12533187866211
2020-05-01,70.1512222290039,114.302001953125,65.55259704589844,167.09469604492188,46.75466537475586
2020-05-04,71.1437759399414,115.79949951171875,65.83026123046875,171.18182373046875,50.74599838256836
2020-05-05,72.21157836914062,115.88999938964844,67.13004302978516,173.0196075439453,51.2140007019043
2020-05-06,72.95658874511719,117.56300354003906,66.95140075683594,174.72340393066406,52.172000885009766
2020-05-07,73.71133422851562,118.38050079345703,68.13822937011719,175.7379913330078,52.00266647338867
2020-05-08,75.46578979492188,118.98049926757812,68.88764953613281,176.77171325683594,54.62799835205078
2020-05-11,76.65325164794922,120.44999694824219,69.84556579589844,178.74354553222656,54.08599853515625
2020-05-12,75.77725219726562,117.84750366210938,68.43183135986328,174.69468688964844,53.96066665649414
2020-05-13,74.86229705810547,118.39600372314453,67.095703125,172.0529022216797,52.73066711425781
2020-05-14,75.32220458984375,119.44249725341797,67.52017974853516,172.79953002929688,53.55533218383789
2020-05-15,74.87689971923828,120.48899841308594,68.32633209228516,175.3168487548828,53.27799987792969
2020-05-18,76.6410903930664,121.31300354003906,68.92945098876953,176.99192810058594,54.242000579833984
2020-05-19,76.1982192993164,122.46649932861328,68.39302062988281,175.76673889160156,53.867332458496094
2020-05-20,77.68014526367188,124.89700317382812,70.12274169921875,178.20474243164062,54.37066650390625
2020-05-21,77.10099029541016,122.33699798583984,70.00282287597656,176.06427001953125,55.17333221435547
2020-05-22,77.597412109375,121.84400177001953,70.3257827758789,176.14108276367188,54.45866775512695
2020-05-26,77.07181549072266,121.09300231933594,70.73033142089844,174.27894592285156,54.591331481933594
2020-05-27,77.40760040283203,120.51950073242188,70.67610931396484,174.5093536376953,54.68199920654297
2020-05-28,77.44165802001953,120.05500030517578,70.5745849609375,174.1157989501953,53.72066879272461
2020-05-29,77.36625671386719,122.11849975585938,71.33495330810547,175.8915252685547,55.66666793823242
2020-06-01,78.31767272949219,123.552001953125,71.40213012695312,175.4883575439453,59.87333297729492
2020-06-02,78.68024444580078,123.62049865722656,71.7723617553711,177.48486328125,58.770668029785156
2020-06-03,79.11338806152344,123.91999816894531,71.62008666992188,177.91677856445312,58.86399841308594
2020-06-04,78.4320297241211,123.02999877929688,70.3785171508789,175.5747833251953,57.62533187866211
2020-06-05,80.66586303710938,124.1500015258789,71.65840148925781,179.68287658691406,59.04399871826172
2020-06-08,81.1427993774414,126.2030029296875,72.0574951171875,180.7963104248047,63.327999114990234
2020-06-09,83.70513153076172,130.04299926757812,72.25852966308594,182.17852783203125,62.711334228515625
2020-06-10,85.8586654663086,132.37249755859375,72.88652801513672,188.935791015625,68.336669921875
2020-06-11,81.73654174804688,127.89800262451172,69.761474609375,178.79025268554688,64.85600280761719
2020-06-12,82.44219970703125,127.2509994506836,70.30985260009766,180.2012176513672,62.35200119018555
2020-06-15,83.46179962158203,128.63400268554688,70.6989974975586,181.35301208496094,66.05999755859375
2020-06-16,85.67371368408203,130.7635040283203,71.9793701171875,185.79710388183594,65.47533416748047
2020-06-17,85.55450439453125,132.0489959716797,72.28142547607422,186.44021606445312,66.11933135986328
2020-06-18,85.58856201171875,132.69900512695312,71.36480712890625,188.4366912841797,66.9306640625
2020-06-19,85.09944915771484,133.75050354003906,70.89306640625,187.31365966796875,66.72666931152344
2020-06-22,87.32596588134766,135.6909942626953,72.18787384033203,192.51602172851562,66.28800201416016
2020-06-23,89.18992614746094,138.2205047607422,72.8507080078125,193.8022003173828,66.78533172607422
2020-06-24,87.61554718017578,136.72000122070312,71.29414367675781,189.89566040039062,64.0566635131836
2020-06-25,88.77867889404297,137.72900390625,71.71214294433594,192.2952423095703,65.73200225830078
2020-06-26,86.0509033203125,134.64349365234375,67.8028335571289,188.44630432128906,63.982666015625
2020-06-29,88.03407287597656,134.0189971923828,69.5261001586914,190.4715576171875,67.29000091552734
2020-06-30,88.76895904541016,137.9409942626953,70.56512451171875,195.33795166015625,71.98733520507812
2020-07-01,88.60105895996094,143.93499755859375,71.7569351196289,196.4801788330078,74.64199829101562
2020-07-02,88.60105895996094,144.51499938964844,73.14678955078125,197.9775390625,80.57733154296875
2020-07-06,90.97113800048828,152.8520050048828,74.62571716308594,202.23922729492188,91.43866729736328
2020-07-07,90.68888092041016,150.00599670410156,74.14153289794922,199.8876190185547,92.65733337402344
2020-07-08,92.801025390625,154.0554962158203,74.82227325439453,204.28370666503906,91.05867004394531
2020-07-09,93.20012664794922,159.13150024414062,75.57169342041016,205.71389770507812,92.9520034790039
2020-07-10,93.3631362915039,160.0,76.58435821533203,205.0899658203125,102.97666931152344
2020-07-13,92.93244171142578,155.1999969482422,75.2517318725586,198.7550506591797,99.80400085449219
2020-07-14,94.4703140258789,154.1999969482422,75.68116760253906,199.98358154296875,101.12000274658203
2020-07-15,95.12003326416016,150.44349670410156,75.48312377929688,199.68601989746094,103.06732940673828
2020-07-16,93.94956970214844,149.9949951171875,75.3855972290039,195.7314910888672,100.04266357421875
2020-07-17,93.75975799560547,148.09849548339844,75.48162078857422,194.7332763671875,100.05599975585938
2020-07-20,95.73566436767578,159.8419952392578,77.81995391845703,203.10311889648438,109.53333282470703
2020-07-21,94.41435241699219,156.9145050048828,77.42582702636719,200.3675537109375,104.55733489990234
2020-07-22,94.67959594726562,154.99549865722656,77.87020111083984,203.2471160888672,106.15533447265625
2020-07-23,90.3701171875,149.32749938964844,75.47665405273438,194.4069061279297,100.87133026123047
2020-07-24,90.14624786376953,150.44549560546875,75.05168914794922,193.21670532226562,94.46666717529297
2020-07-27,92.28271484375,152.760498046875,76.10763549804688,195.664306640625,102.63999938964844
2020-07-28,90.7667465209961,150.01649475097656,74.82476806640625,193.9078369140625,98.43267059326172
2020-07-29,92.506591796875,151.67649841308594,75.81303405761719,195.8658905029297,99.94066619873047
2020-07-30,93.62594604492188,152.593994140625,76.5525131225586,195.71226501464844,99.16600036621094
2020-07-31,103.4275131225586,158.23399353027344,74.04350280761719,196.77772521972656,95.38400268554688
2020-08-03,106.03363800048828,155.59449768066406,73.78524017333984,207.8447265625,99.0
2020-08-04,106.74174499511719,156.94149780273438,73.31449127197266,204.72525024414062,99.13333129882812
2020-08-05,107.12865447998047,160.25149536132812,73.60260772705078,204.38931274414062,99.00133514404297
2020-08-06,110.86628723144531,161.25,74.88945007324219,207.66241455078125,99.30533599853516
2020-08-07,108.34567260742188,158.3730010986328,74.5620346069336,203.94773864746094,96.84733581542969
2020-08-10,109.92044830322266,157.4080047607422,74.4848861694336,199.8876190185547,94.57133483886719
2020-08-11,106.65142822265625,154.0334930419922,73.67475891113281,195.21315002441406,91.6259994506836
2020-08-12,110.19589233398438,158.11199951171875,75.00341033935547,200.78988647460938,103.65066528320312
2020-08-13,112.14611053466797,158.05099487304688,75.4716796875,200.3195343017578,108.06666564941406
2020-08-14,112.04615020751953,157.4010009765625,74.87353515625,200.51153564453125,110.04733276367188
2020-08-17,111.75363159179688,159.12049865722656,75.4512710571289,201.8361053466797,122.3759994506836
2020-08-18,112.68485260009766,165.62449645996094,77.41886138916016,202.99752807617188,125.80599975585938
2020-08-19,112.82623291015625,163.0240020751953,76.86302185058594,201.76596069335938,125.23533630371094
2020-08-20,115.32981872558594,164.86849975585938,78.43749237060547,206.46131896972656,133.45533752441406
2020-08-21,121.27303314208984,164.23599243164062,78.4036636352539,204.96038818359375,136.6653289794922
2020-08-24,122.72346496582031,165.3730010986328,78.88037872314453,205.60498046875,134.27999877929688
2020-08-25,121.71669006347656,167.32449340820312,79.91045379638672,208.27984619140625,134.8893280029297
2020-08-26,123.37193298339844,172.09249877929688,81.81533813476562,212.78273010253906,143.54466247558594
2020-08-27,121.89708709716797,170.0,81.03855895996094,218.00729370117188,149.25
2020-08-28,121.69964599609375,170.08999633789062,81.58145141601562,220.2491455078125,147.55999755859375
2020-08-31,125.82674407958984,172.54800415039062,81.08882904052734,216.99705505371094,166.10667419433594
2020-09-01,130.83877563476562,174.95599365234375,82.36023712158203,218.67120361328125,158.35000610351562
2020-09-02,128.12799072265625,176.57249450683594,85.4609146118164,222.8854522705078,149.1233367919922
2020-09-03,117.86992645263672,168.39999389648438,81.08782958984375,209.07839965820312,135.6666717529297
2020-09-04,117.94794464111328,164.7310028076172,78.68431854248047,206.14381408691406,139.44000244140625
2020-09-08,110.01063537597656,157.49200439453125,75.81752014160156,194.99229431152344,110.06999969482422
2020-09-09,114.39857482910156,163.4304962158203,76.99340057373047,203.29579162597656,122.09333038330078
2020-09-10,110.66397094726562,158.7554931640625,75.9394302368164,197.59979248046875,123.77999877929688
2020-09-11,109.2110595703125,155.81100463867188,75.42738342285156,196.31045532226562,124.23999786376953
2020-09-14,112.48738098144531,155.14849853515625,75.08252716064453,197.63827514648438,139.8733367919922
2020-09-15,112.66291046142578,157.80650329589844,76.39077758789062,200.88076782226562,149.9199981689453
2020-09-16,109.33782958984375,153.90499877929688,75.24475860595703,197.29188537597656,147.25332641601562
2020-09-17,107.59237670898438,150.43649291992188,73.99822235107422,195.2328643798828,141.14332580566406
2020-09-18,104.1795425415039,147.74549865722656,72.20926666259766,192.80819702148438,147.38333129882812
2020-09-21,107.3388671875,148.02349853515625,71.16675567626953,194.87684631347656,149.79666137695312
2020-09-22,109.02578735351562,156.44949340820312,72.64369201660156,199.5722198486328,141.41000366210938
2020-09-23,104.45257568359375,149.9929962158203,70.13419342041016,193.00059509277344,126.78666687011719
2020-09-24,105.52519989013672,150.989501953125,70.80448150634766,195.5022735595703,129.26333618164062
2020-09-25,109.48408508300781,154.75650024414062,71.61063385009766,199.9570770263672,135.77999877929688
2020-09-28,112.09735107421875,158.70249938964844,72.58596801757812,201.51580810546875,140.39999389648438
2020-09-29,111.2490005493164,157.24400329589844,72.95221710205078,199.4182586669922,139.69000244140625
2020-09-30,112.92619323730469,157.43649291992188,72.93131256103516,202.37213134765625,143.00332641601562
2020-10-01,113.88179016113281,161.06300354003906,74.04100036621094,204.42153930664062,149.3866729736328
2020-10-02,110.20567321777344,156.25,72.43370056152344,198.38873291015625,138.3633270263672
2020-10-05,113.5989990234375,159.9600067138672,73.7887191772461,202.4202423095703,141.89332580566406
2020-10-06,110.34217834472656,154.9980010986328,72.20579528808594,198.1193389892578,137.9933319091797
2020-10-07,112.21435546875,159.7845001220703,72.60985565185547,201.89105224609375,141.76666259765625
2020-10-08,112.10710144042969,159.52749633789062,73.8185806274414,202.61265563964844,141.97332763671875
2020-10-09,114.05731201171875,164.33250427246094,75.16314697265625,207.644775390625,144.6666717529297
2020-10-12,121.30228424072266,172.14649963378906,77.85726928710938,213.0232391357422,147.43333435058594
2020-10-13,118.08445739746094,172.18150329589844,77.98067474365234,214.42808532714844,148.88333129882812
2020-10-14,118.17221069335938,168.1855010986328,77.800048828125,212.50367736816406,153.76666259765625
2020-10-15,117.70416259765625,166.9324951171875,77.4034423828125,211.34910583496094,149.6266632080078
2020-10-16,116.05626678466797,163.635498046875,78.01203918457031,211.34910583496094,146.55667114257812
2020-10-19,113.09196472167969,160.36050415039062,76.13350677490234,206.11492919921875,143.61000061035156
2020-10-20,114.58384704589844,160.85049438476562,77.18498992919922,206.52867126464844,140.64666748046875
2020-10-21,113.95979309082031,159.2469940185547,78.92217254638672,206.67298889160156,140.8800048828125
2020-10-22,112.86768341064453,158.82000732421875,79.95075988769531,206.75958251953125,141.92999267578125
2020-10-23,112.17536163330078,160.22000122070312,81.26050567626953,208.0489044189453,140.2100067138672
2020-10-26,112.18513488769531,160.3520050048828,78.83758544921875,202.13157653808594,140.0933380126953
2020-10-27,113.6965103149414,164.31649780273438,79.56361389160156,205.18162536621094,141.55999755859375
2020-10-28,108.43097686767578,158.13900756835938,75.1805648803711,195.01156616210938,135.33999633789062
2020-10-29,112.44837951660156,160.55050659179688,77.47360229492188,196.97438049316406,136.94332885742188
2020-10-30,106.14923858642578,151.8074951171875,80.42100524902344,194.8094940185547,129.34666442871094
2020-11-02,106.06149291992188,150.2239990234375,80.8295669555664,194.67478942871094,133.50332641601562
2020-11-03,107.68991088867188,152.42050170898438,81.8914794921875,198.61965942382812,141.3000030517578
2020-11-04,112.08760833740234,162.05799865722656,86.87715148925781,208.20285034179688,140.32666015625
2020-11-05,116.06600189208984,166.10000610351562,87.7056884765625,214.84178161621094,146.02999877929688
2020-11-06,115.93414306640625,165.56849670410156,87.5678482055664,215.2555389404297,143.31666564941406
2020-11-09,113.61917114257812,157.18699645996094,87.65193939208984,210.12716674804688,140.4199981689453
2020-11-10,113.27731323242188,151.75100708007812,86.47257995605469,203.02639770507812,136.7866668701172
2020-11-11,116.715576171875,156.8695068359375,86.9458236694336,208.35675048828125,139.0433349609375
2020-11-12,116.44205474853516,155.51400756835938,86.72636413574219,207.2887420654297,137.25332641601562
2020-11-13,116.49089813232422,156.4405059814453,88.19136047363281,208.3182830810547,136.1666717529297
2020-11-16,117.50677490234375,156.55299377441406,88.2794418334961,209.0110321044922,136.02999877929688
2020-11-17,116.61788177490234,156.7830047607422,87.66387939453125,206.3458709716797,147.20333862304688
2020-11-18,115.28945922851562,155.2729949951172,86.61788177490234,203.62545776367188,162.2133331298828
2020-11-19,115.88532257080078,155.8509979248047,87.51011657714844,204.9181365966797,166.42333984375
2020-11-20,114.61548614501953,154.97000122070312,86.40589904785156,202.95980834960938,163.20333862304688
2020-11-23,111.2065200805664,154.91949462890625,85.96699523925781,202.6897430419922,173.9499969482422
2020-11-24,112.49586486816406,155.9029998779297,87.77535247802734,206.30731201171875,185.1266632080078
2020-11-25,113.33588409423828,159.2534942626953,87.78679656982422,206.31689453125,191.3333282470703
2020-11-27,113.88288879394531,159.76699829101562,88.92584991455078,207.62889099121094,195.25332641601562
2020-11-30,116.2857894897461,158.40199279785156,87.30261993408203,206.5098419189453,189.1999969482422
2020-12-01,119.8705825805664,161.00399780273438,89.34086608886719,208.57427978515625,194.9199981689453
2020-12-02,120.22220611572266,160.17649841308594,90.81431579589844,207.76394653320312,189.60667419433594
2020-12-03,120.08544921875,159.3365020751953,90.6585693359375,206.6738739013672,197.7933349609375
2020-12-04,119.4114761352539,158.12899780273438,90.75411987304688,206.78964233398438,199.67999267578125
2020-12-07,120.87664031982422,157.89999389648438,90.4192123413086,206.7220916748047,213.9199981689453
2020-12-08,121.49202728271484,158.864501953125,90.13556671142578,208.38133239746094,216.6266632080078
2020-12-09,118.952392578125,155.2100067138672,88.47003173828125,204.32003784179688,201.4933319091797
2020-12-10,120.37848663330078,155.07449340820312,87.96195220947266,203.08526611328125,209.02333068847656
2020-12-11,119.5677719116211,155.8209991455078,88.31775665283203,205.7284393310547,203.3300018310547
2020-12-14,118.952392578125,157.84849548339844,87.19612121582031,206.63526916503906,213.27667236328125
2020-12-15,124.9107437133789,158.25599670410156,87.63502502441406,206.56773376464844,211.0833282470703
2020-12-16,124.8423843383789,162.04800415039062,87.44145202636719,211.53585815429688,207.58999633789062
2020-12-17,125.71170043945312,161.8040008544922,86.61141204833984,211.67086791992188,218.63333129882812
2020-12-18,123.71910095214844,160.08250427246094,85.90031433105469,210.87020874023438,231.6666717529297
2020-12-21,125.25262451171875,160.3090057373047,86.3153305053711,214.72894287109375,216.6199951171875
2020-12-22,128.81788635253906,160.3260040283203,85.60174560546875,216.03126525878906,213.44667053222656
2020-12-23,127.91925811767578,159.2635040283203,86.00033569335938,213.21441650390625,215.32666015625
2020-12-24,128.9058074951172,158.63450622558594,86.29542541503906,214.88333129882812,220.58999633789062
2020-12-28,133.51622009277344,164.197998046875,88.27595520019531,217.01524353027344,221.22999572753906
2020-12-29,131.7384490966797,166.10000610351562,87.46981048583984,216.23388671875,221.99667358398438
2020-12-30,130.61517333984375,164.29249572753906,86.39942932128906,213.85108947753906,231.5933380126953
2020-12-31,129.60902404785156,162.84649658203125,87.21503448486328,214.56494140625,235.22332763671875
2021-01-04,126.40524291992188,159.3314971923828,85.89583587646484,210.0020294189453,243.2566680908203
2021-01-05,127.96809387207031,160.92550659179688,86.58853149414062,210.20458984375,245.0366668701172
2021-01-06,123.66047668457031,156.91900634765625,85.7341079711914,204.75413513183594,251.9933319091797
2021-01-07,127.88019561767578,158.10800170898438,88.29486083984375,210.58084106445312,272.0133361816406
2021-01-08,128.98394775390625,159.13499450683594,89.46378326416016,211.8638458251953,293.3399963378906
2021-01-11,125.98519897460938,155.7104949951172,87.39665222167969,209.80909729003906,270.39666748046875
2021-01-12,125.80939483642578,156.04150390625,86.45814514160156,207.33944702148438,283.14666748046875
2021-01-13,127.85083770751953,158.29449462890625,86.94681549072266,208.69967651367188,284.8033447265625
2021-01-14,125.91686248779297,156.37350463867188,86.13419342041016,205.49693298339844,281.6666564941406
2021-01-15,124.18793487548828,155.21249389648438,85.96997833251953,205.13998413085938,275.38665771484375
2021-01-19,124.86193084716797,156.03799438476562,88.79895782470703,208.796142578125,281.51666259765625
2021-01-20,128.96441650390625,163.16900634765625,93.55621337890625,216.41717529296875,283.48333740234375
2021-01-21,133.69200134277344,165.34950256347656,93.75923919677734,217.0249481201172,281.663330078125
2021-01-22,135.8409423828125,164.6114959716797,94.177734375,217.97030639648438,282.21331787109375
2021-01-25,139.60154724121094,164.6999969482422,94.26332092285156,221.4238739013672,293.6000061035156
2021-01-26,139.83596801757812,166.30650329589844,94.9435806274414,224.12501525878906,294.36334228515625
2021-01-27,138.76150512695312,161.62899780273438,90.5142593383789,224.67483520507812,288.0533447265625
2021-01-28,133.90692138671875,161.88099670410156,92.2191162109375,230.4918975830078,278.4766540527344
2021-01-29,128.89605712890625,160.30999755859375,90.9332504272461,223.76806640625,264.510009765625
2021-02-01,131.02540588378906,167.1439971923828,94.203125,231.18646240234375,279.9366760253906
2021-02-02,131.85568237304688,169.0,95.49942016601562,231.05140686035156,290.92999267578125
2021-02-03,130.830078125,165.62649536132812,102.45417785644531,234.41815185546875,284.89666748046875
2021-02-04,134.199951171875,166.5500030517578,102.19292449951172,233.46310424804688,283.3299865722656
2021-02-05,133.7841796875,167.6074981689453,103.94454193115234,233.64639282226562,284.07666015625
2021-02-08,133.93092346191406,166.14700317382812,103.73007202148438,233.90687561035156,287.8066711425781
2021-02-09,133.05050659179688,165.25,103.27574920654297,235.16098022460938,283.1533203125
2021-02-10,132.44398498535156,164.32899475097656,103.82760620117188,234.2445068359375,268.2733459472656
2021-02-11,132.18968200683594,163.10650634765625,103.94055938720703,235.85552978515625,270.5533447265625
2021-02-12,132.4244384765625,163.885498046875,104.2530746459961,236.337890625,272.0400085449219
2021-02-16,130.2918701171875,163.44749450683594,105.03285217285156,235.09344482421875,265.40667724609375
2021-02-17,127.99298858642578,165.4320068359375,105.42696380615234,236.1183624267578,266.04998779296875
2021-02-18,126.8875961303711,166.4114990234375,104.78949737548828,235.72190856933594,262.4599914550781
2021-02-19,127.04410552978516,162.4949951171875,103.94355010986328,232.99525451660156,260.4333190917969
2021-02-22,123.2583236694336,159.03700256347656,102.22427368164062,226.7490234375,238.1666717529297
2021-02-23,123.12136840820312,159.72500610351562,102.515869140625,225.55007934570312,232.94667053222656
2021-02-24,122.6224594116211,157.97650146484375,103.69474029541016,226.78770446777344,247.33999633789062
2021-02-25,118.35733032226562,152.85800170898438,100.31788635253906,221.41171264648438,227.4066619873047
2021-02-26,118.6214599609375,154.64649963378906,100.61446380615234,224.68954467773438,225.1666717529297
2021-03-01,125.0093765258789,157.3070068359375,102.99061584472656,229.09861755371094,239.47666931152344
2021-03-02,122.3974838256836,154.72650146484375,102.73284149169922,226.1302032470703,228.81333923339844
2021-03-03,119.404052734375,150.25,100.09196472167969,220.029052734375,217.73333740234375
2021-03-04,117.51604461669922,148.8784942626953,101.21261596679688,219.2265167236328,207.14666748046875
2021-03-05,118.7779769897461,150.0229949951172,104.35458374023438,223.93536376953125,199.31666564941406
2021-03-08,113.8281021118164,147.59750366210938,99.89739227294922,219.8646697998047,187.6666717529297
2021-03-09,118.45515441894531,153.1425018310547,101.53257751464844,226.043212890625,224.52667236328125
2021-03-10,117.36931610107422,152.8820037841797,101.3250732421875,224.72821044921875,222.68666076660156
