Price,Close,High,Low,Open,Volume
Ticker,LIN,LIN,LIN,LIN,LIN
Date,,,,,
2010-01-04,60.82047653198242,60.984534642346745,60.29101988721149,60.3357666287157,1233000
2010-01-05,59.6870002746582,60.70117263691566,59.38125454236167,60.60422609284545,2170900
2010-01-06,60.21646499633789,60.395434940150565,59.65717894374032,59.679549475547915,2359700
2010-01-07,60.37308883666992,60.5744350831114,60.09717222424628,60.223948104705606,2105100
2010-01-08,60.768287658691406,60.827946198514674,60.104602048874234,60.18663111879335,1424900
2010-01-11,61.34248352050781,61.42451258022704,60.70862725941898,61.40213636356206,1343000
2010-01-12,60.686241149902344,61.00689859761851,60.17915508582446,60.66387062623492,1171200
2010-01-13,61.76009750366211,61.849585324924156,60.58932553324005,60.98455345411437,1257800
2010-01-14,60.41035079956055,61.79738062792395,60.313404245193695,61.79738062792395,1401500
2010-01-15,60.37308883666992,60.738487612530456,59.92566095142274,60.223948104705606,1788900
2010-01-19,60.46255111694336,60.79812046661179,60.104605546525455,60.20900515261572,1598500
2010-01-20,60.21646499633789,60.42526421234467,59.716837488128526,59.96292471671592,1456100
2010-01-21,59.2842903137207,60.8652067702522,59.269378530162854,60.208974506728325,1672400
2010-01-22,58.3447265625,59.8734442359764,58.091186251813646,59.07552959741547,2019200
2010-01-25,59.232086181640625,59.72425465374321,58.86668777317901,59.10531611799965,1885800
2010-01-26,58.657920837402344,59.508035137421075,58.5013157442948,58.86672004241022,1939100
2010-01-27,57.2485237121582,58.56098337654897,55.70489427624358,57.75561001276242,6430200
2010-01-28,56.78616714477539,57.77051017562703,56.57736796995093,57.53934047340721,2827800
2010-01-29,56.167240142822266,57.367841460906455,56.055381781696845,57.270900582252466,3075600
2010-02-01,57.2783317565918,57.2783317565918,56.510246693909096,56.68176354070397,2450400
2010-02-02,57.5989990234375,57.86745675748157,56.80854330061405,57.27088844021248,1888000
2010-02-03,57.33799362182617,57.9569380888946,57.16648245440045,57.44239320791594,1658200
2010-02-04,55.62286376953125,57.05464049832988,55.59304018439278,56.8085532507947,2506800
2010-02-05,55.19034194946289,56.37602549295274,54.51919763741619,55.91368605859371,4520300
2010-02-08,55.28728103637695,56.80108079276268,55.1754227063874,55.27982229721738,2498700
2010-02-09,56.070281982421875,56.50279212179309,55.07102147086925,55.958423655772954,2950700
2010-02-10,56.0926513671875,56.73396635826917,55.57064774991017,55.980793042817304,2379200
2010-02-11,56.845821380615234,56.912932957728586,55.94350178863291,55.95841926533613,1680000
2010-02-12,57.36783981323242,57.48715122281421,55.645240445174856,56.047927120049174,3320000
2010-02-16,58.10608673095703,58.16574527103836,57.576629988776176,57.9718578604498,1770100
2010-02-17,58.195579528808594,58.74740684847716,57.71832254595707,58.27014986562564,1933200
2010-02-18,57.949485778808594,58.53114230565037,57.72577479352018,58.009144317292716,2129900
2010-02-19,57.5841064453125,57.98679318072731,57.32310736384547,57.777993915553694,2765400
2010-02-22,57.345462799072266,57.92711936726411,57.22614571362174,57.76306121944553,2019000
2010-02-23,56.793636322021484,57.308175614736506,56.59229015975538,57.151576204836125,1756300
2010-02-24,56.674320220947266,57.352923365008074,56.39095066800923,57.00243652702959,2892400
2010-02-25,55.93605041503906,56.27161968935763,55.205247647152355,55.95096220283854,3189800
2010-02-26,56.03298568725586,56.30144335575581,55.56318761205595,55.98078590112254,1571000
2010-03-01,56.719051361083984,56.771251156159394,55.86148411189518,56.27908247249849,1911500
2010-03-02,57.397666931152344,57.531895817733236,56.898039399182636,57.25597930383023,1983500
2010-03-03,57.45768737792969,58.23779245191763,57.42768267629803,57.757728671434535,1710700
2010-03-04,57.952720642089844,58.10273833494873,57.487656637734254,57.66018213504931,2547700
2010-03-05,59.25041198730469,59.27291407719614,58.07275492623336,58.35779665901906,2215000
2010-03-08,59.43043518066406,60.008009756534406,59.24291015017489,59.302913810596,2471500
2010-03-09,59.43043518066406,59.63295969555607,59.07038460408856,59.26541223818403,1584900
2010-03-10,59.265384674072266,59.70043819312993,58.62029841139198,59.1378633633139,1712800
2010-03-11,59.640472412109375,59.64047241210937,58.567828826915935,58.95037583355746,1223700
2010-03-12,59.700443267822266,59.985484868421544,59.48291935120689,59.83546146736729,916500
2010-03-15,59.812957763671875,59.932976481256134,59.385401097190986,59.722949448291125,1280000
2010-03-16,60.450557708740234,60.45806031130738,59.68545820835203,59.85798373054245,1965300
2010-03-17,61.53822708129883,61.56072917383822,60.55559755500598,60.69061583305324,2223700
2010-03-18,61.605716705322266,61.77073963641579,61.2006619806771,61.2006619806771,2047800
2010-03-19,61.223167419433594,62.423326340722724,60.930628861207154,61.223167419433594,2463600
2010-03-22,61.56069564819336,61.62820761185578,60.83309786400759,61.178143114927146,990200
2010-03-23,62.010780334472656,62.01078033447266,61.17067179781026,61.6582323352046,1429600
2010-03-24,61.71823501586914,61.98827150839671,61.185664634164645,61.83075117489056,1313000
2010-03-25,61.02812194824219,62.07076024252772,60.945610510034776,61.99575140492302,1251100
2010-03-26,61.193172454833984,61.67323609963323,60.81061977066862,61.148162553702136,1523500
2010-03-29,61.388187408447266,61.72573587597856,60.76560869535599,61.37318792497915,1310300
2010-03-30,62.078277587890625,62.12328175658129,61.38818123871705,61.54570727475205,1691900
2010-03-31,62.25831985473633,62.47584961084558,61.928273918182896,61.928273918182896,1879400
2010-04-01,62.8734016418457,62.91840582477017,62.31832906880485,62.68587658257954,1639600
2010-04-05,62.97090530395508,63.203440241968,62.63336252557596,62.94840321510446,2207300
2010-04-06,63.210899353027344,63.32341545285933,62.47580485003065,62.50580952483961,1399900
2010-04-07,63.33843231201172,63.57096143108066,62.580829871331886,62.925875110946556,2023700
2010-04-08,63.37595748901367,63.578487726035654,63.10592098819085,63.1434282832867,1212200
2010-04-09,63.72100067138672,63.93853038529924,63.353453227856384,63.42846209266529,2555800
2010-04-12,63.7509880065918,64.05102910695516,63.5634630342157,63.86350413457906,2661000
2010-04-13,63.71349334716797,63.863511052195385,63.47346158543895,63.56346991933194,1411100
2010-04-14,64.41861724853516,64.49363186324084,63.601010598110086,63.80353517850522,1635700
2010-04-15,65.73877716064453,65.88879490259873,64.2460794538032,64.40359979969811,2284500
2010-04-16,65.11619567871094,66.00881673633107,64.85366175670805,65.55125516249305,2213600
2010-04-19,65.35620880126953,65.36371140341052,64.26106352384082,64.67362079946507,1517200
2010-04-20,66.11381530761719,66.11381530761719,65.10118142513852,65.69376112769928,1763200
2010-04-21,65.67877960205078,66.11383914399669,65.28122736375268,66.11383914399669,1643500
2010-04-22,65.79129028320312,65.85880227955595,64.44111330706285,65.12370153839147,1793700
2010-04-23,66.17382049560547,66.2188246626608,65.25119501131093,65.90378404765627,1277000
2010-04-26,66.21134185791016,66.75891751964718,66.0538215033089,66.30885854609927,1304700
2010-04-27,64.816162109375,66.1363343629576,64.816162109375,66.03882339554391,1674600
2010-04-28,63.263427734375,64.95865524247387,61.51569918091741,62.83587098706782,4587400
2010-04-29,63.24093246459961,64.46359919091842,62.970895992701536,62.970895992701536,3493500
2010-04-30,62.83586120605469,63.623468328773235,62.768354967265594,63.41344128879699,2218800
2010-05-03,63.015892028808594,63.3084305218982,62.74585561629391,63.18091491676845,1480500
2010-05-04,61.635711669921875,62.39331422367528,61.13314607565737,62.22829131861925,2177600
2010-05-05,61.43321228027344,61.79325719937169,60.765623508418415,61.26818930784891,2035100
2010-05-06,59.51296615600586,62.100816107404256,57.1201496441853,61.148185343935786,3363800
2010-05-07,59.167884826660156,60.36054678008313,58.5153015015349,59.40791659323207,3332700
2010-05-10,60.983150482177734,61.34319538481669,59.80549335976058,61.14816772424777,2978000
2010-05-11,60.300559997558594,60.9006425001959,60.150542233304705,60.353066787328544,1458500
2010-05-12,61.32067108154297,61.3506757663627,60.270530004086346,60.57807373138221,1243800
2010-05-13,60.390560150146484,61.20816650538468,60.24053669771088,61.08815346624576,1417100
2010-05-14,58.432804107666016,60.150534175475215,57.967739944282044,59.92550183642908,3078100
2010-05-17,58.56779861450195,59.19787975180708,57.21761657340842,58.69531421760307,3298200
2010-05-18,58.35028076171875,59.9404948512263,58.290271387139086,59.047874003482804,3089900
2010-05-19,57.412681579589844,57.997758937998334,56.505060841185454,57.945252142315816,3473800
2010-05-20,55.70993423461914,56.95510319954832,55.67993526543926,56.29501714420396,3900500
2010-05-21,57.832698822021484,57.85520090246818,54.5322582500544,55.274861241642284,5360900
2010-05-24,56.9850959777832,57.810204805162336,56.70005432487883,57.31514179785832,2913600
2010-05-25,57.22513961791992,57.28514900180842,55.36488877704531,55.36488877704531,2769400
2010-05-26,57.64518737792969,58.350283252314405,57.26263475216678,57.757703529366914,3165500
2010-05-27,59.190406799316406,59.19790368054721,57.975242471143346,58.71784003251072,2222000
2010-05-28,58.20774841308594,59.19038312831327,57.94521460474574,59.19038312831327,2809100
2010-06-01,57.195133209228516,58.43279953143277,57.195133209228516,57.787712981018664,1909000
2010-06-02,58.53781509399414,58.58281927069646,56.99261065057585,57.69770088442165,2122500
2010-06-03,57.67774963378906,58.62835906024518,57.172269081975735,58.51519031204775,3228900
2010-06-04,55.91986083984375,56.96100022882006,55.82932472758523,56.7346628261734,3909700
2010-06-07,56.010406494140625,56.900658361838474,55.9047838789901,56.14620782161999,3744200
2010-06-08,57.2854118347168,57.383488302114394,55.708607705638435,56.0405676814442,2843000
2010-06-09,57.41368103027344,58.364290257573224,57.16471098759961,57.8135388682645,2161600
2010-06-10,58.58305358886719,59.17152376773217,58.107746324401106,58.266185916554925,2333400
2010-06-11,58.68117141723633,58.7264366149184,57.91917463891174,57.91917463891174,1470200
2010-06-14,58.469905853271484,59.32997884663318,58.40200808032176,59.02819753619054,2204400
2010-06-15,59.82791519165039,59.85054778124128,58.53025966577862,58.85467354724657,2778100
2010-06-16,60.423927307128906,60.55972860382664,59.29225175331429,59.29225175331429,1927900
2010-06-17,60.91433334350586,60.952058171887785,59.72984625792173,60.73326683047407,2112400
2010-06-18,61.23876190185547,61.64616597033819,60.95207270818335,61.102960545694565,2069800
2010-06-21,61.7366828918457,62.823087646652056,61.34436542694321,61.84985161272144,2150200
2010-06-22,60.770973205566406,62.196883794211075,60.75588097639616,61.683857366402485,1776000
2010-06-23,60.506900787353516,61.140641917572104,59.67700675901785,60.73323813871686,2269200
2010-06-24,59.67702102661133,60.952043949194845,59.5940310283367,60.27303748876577,2435700
2010-06-25,59.94109344482422,60.35604354660749,59.194189017615194,59.94109344482422,2239200
2010-06-28,59.86564254760742,60.333403902606314,59.48087120326963,60.1447912885584,1151600
2010-06-29,58.3718376159668,59.382798529300835,58.04742366873263,59.21681849732048,1706000
2010-06-30,57.330692291259766,58.824506824529315,57.22506968098824,58.40201638344323,1917000
2010-07-01,57.91916275024414,58.27375540864015,57.11190093993855,57.12699317340252,2202400
2010-07-02,58.00213623046875,58.35672878777399,57.46647721522002,58.07003974969688,1478800
2010-07-06,58.439720153808594,58.839577895998765,57.738081137286535,58.575521439458,1572700
2010-07-07,60.288116455078125,60.31828939690393,58.50761357545688,58.5981439129304,1672600
2010-07-08,61.17085647583008,61.17085647583008,60.40131363485368,60.8011715348114,1690800
2010-07-09,61.35948181152344,61.714074590373166,60.90681250584395,61.148236519273176,1476700
2010-07-12,61.487709045410156,61.67632164984393,60.91432511625151,61.155749019686745,1239700
2010-07-13,62.98904800415039,63.27574277499402,61.751750089136664,61.95545487431487,1926500
2010-07-14,62.491127014160156,62.76272961429701,61.15574660415402,61.35945143225649,2610400
2010-07-15,62.476051330566406,62.73256752352576,61.63107035611487,62.61185266660343,1602700
2010-07-16,61.08030700683594,62.15162525151412,60.87660792042532,62.15162525151412,2026900
2010-07-19,61.13310623168945,61.47261231664377,60.61253368835886,61.3518975070603,1396700
2010-07-20,62.204463958740234,62.295000123700895,60.42395967319886,60.53712844039903,1731300
2010-07-21,62.13652038574219,62.80798061896658,61.532957909226646,62.589189365129656,1976900
2010-07-22,63.62281036376953,64.39989343725746,62.672201147230716,62.87590024420313,2167000
