Price,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,NOC,NEM,NOC,NEM,NOC,NEM,NOC,NEM,NOC,NEM,NOC
Date,,,,,,,,,,,
2010-05-14,,41.267738342285156,,41.87587832903587,,40.423495215028424,,41.775714352795866,,13355900,
2010-05-17,,40.80986785888672,,41.56110084325906,,40.151642775090366,,41.267762145389284,,9074100,
2010-05-18,,40.10869598388672,,40.88139150725712,,39.72950025801379,,40.52366144124435,,11699200,
2010-05-19,,38.99972915649414,,40.03714685549652,,38.34150716936992,,39.60071575438586,,13683400,
2010-05-20,,37.25401306152344,,38.992581596939104,,37.25401306152344,,38.26281185238378,,16627100,
2010-05-21,,37.44718551635742,,37.668979152240325,,36.388304789176004,,36.39545819002076,,10800100,
2010-05-24,,37.44718551635742,,38.49175671258537,,37.44718551635742,,38.01239970733182,,7565600,
2010-05-25,,38.30574035644531,,38.384441416346775,,36.774655941408426,,36.86051040254452,,12299900,
2010-05-26,,38.033851623535156,,39.20005213047358,,38.02669822476221,,38.70638300798204,,8086000,
2010-05-27,,39.30023193359375,,39.4790969969255,,38.16265002163323,,38.34151508496498,,7712200,
2010-05-28,,38.50606918334961,,39.19291034597064,,38.37728612420015,,38.620542710453115,,6981000,
2010-06-01,,39.09275436401367,,39.97992642786349,,38.96397127846669,,38.98543694556767,,11191100,
2010-06-02,,39.858272552490234,,39.87973820656226,,38.84947414752337,,39.22866977114766,,7098200,
2010-06-03,,38.863800048828125,,39.90837134502097,,38.52037946087147,,39.836826412670746,,6484700,
2010-06-04,,38.43452835083008,,39.378935732456426,,38.22704420793496,,38.47745422228116,,8098500,
2010-06-07,,39.46477508544922,,40.10869020317268,,38.13401899499636,,38.420204098265316,,8728200,
2010-06-08,,40.38772964477539,,41.21766338422751,,39.75812389197113,,39.843978353496766,,11666200,
2010-06-09,,39.851131439208984,,40.40918949038345,,39.479091828671365,,39.90836683276497,,9132800,
2010-06-10,,40.14447784423828,,40.47358892700622,,39.65080849082192,,40.03000430548141,,7368200,
2010-06-11,,40.31647872924805,,40.61034095373134,,39.95094385845613,,40.40248645164564,,4793800,
2010-06-14,,39.377567291259766,,40.14447639278429,,39.25572319762375,,39.72876995869624,,7452200,
2010-06-15,,40.37382888793945,,40.5243431224064,,39.51374325162753,,39.67142365881997,,7307200,
2010-06-16,,41.807308197021484,,41.96498861990355,,40.10863800768865,,40.13014199627853,,11104600,
2010-06-17,,42.77489471435547,,42.98991542001956,,42.35201947509023,,42.55987400869138,,10187900,
2010-06-18,,43.900169372558594,,44.28003935098116,,43.02574879747949,,43.53463447141528,,11941200,
2010-06-21,,42.631553649902344,,44.07936398195908,,42.180008180138536,,43.86434324106961,,9978500,
2010-06-22,,42.66021728515625,,43.283778158587275,,42.58137572092563,,42.71755486469157,,6333600,
2010-06-23,,42.34486770629883,,42.595724825877895,,41.87898707378052,,42.294693548245476,,8806700,
2010-06-24,,42.25169372558594,,43.14761597280304,,42.16568595541166,,42.172852130368796,,9650100,
2010-06-25,,44.201194763183594,,44.51656097343699,,42.49536169592815,,42.68171221951187,,12202500,
2010-06-28,,44.05069351196289,,44.88210904260816,,43.441467628023624,,44.22271174395093,,12335600,
2010-06-29,,43.82851028442383,,44.44490239337503,,43.204946533408865,,43.60632061903648,,11602100,
2010-06-30,,44.25138473510742,,44.70292749644788,,43.55614832364117,,43.85717683120147,,11125700,
2010-07-01,,42.28034591674805,,44.18686753883735,,41.592275845497284,,43.75682340253855,,14453400,
2010-07-02,,42.11549377441406,,42.83223126552084,,42.02948604103948,,42.51686775372301,,6293400,
2010-07-06,,42.01515197753906,,42.75339347041607,,41.49910283069549,,42.32334932488705,,9416700,
2010-07-07,,42.9970817565918,,42.9970817565918,,41.491931438622,,42.015149460319044,,8445400,
2010-07-08,,43.24794387817383,,43.34828669771614,,41.90764542517608,,43.147601058631516,,8286700,
2010-07-09,,44.38755416870117,,45.42682410399058,,44.00051525749492,,44.10085807133285,,8343600,
2010-07-12,,44.136680603027344,,44.796077552210804,,43.692301545131784,,44.56672185387433,,6303100,
2010-07-13,,44.208370208740234,,45.14729733905588,,44.151029895070586,,44.96094405376618,,6789200,
2010-07-14,,44.237030029296875,,44.91076215267336,,43.86432627993882,,44.15818848349129,,5525100,
2010-07-15,,43.50597381591797,,44.58108023937161,,43.08309851332739,,44.30155300673559,,7640700,
2010-07-16,,42.2158203125,,42.96839379249447,,42.11547481225013,,42.81071074052284,,7822000,
2010-07-19,,41.58509826660156,,42.00080447677671,,40.33080799786002,,41.98647213688774,,10812100,
2010-07-20,,42.28034591674805,,42.47386263382547,,40.94721374225392,,40.96154882021087,,7606000,
2010-07-21,,41.6926155090332,,42.73188534228057,,41.4417584990691,,42.495363409191036,,6348900,
2010-07-22,,42.29468536376953,,42.660223077720744,,41.706960739511715,,41.71412964676245,,6279300,
2010-07-23,,42.323360443115234,,42.71039945552444,,42.10833968093368,,42.28752410510786,,5926900,
2010-07-26,,41.6424446105957,,42.6458781308587,,41.29841096385489,,42.58137165121127,,6309600,
2010-07-27,,39.97962188720703,,41.11206859156419,,39.25571812447338,,41.04756209911173,,14340800,
2010-07-28,,39.7072639465332,,39.99395734469998,,38.918850949766444,,39.14820676195465,,10937200,
2010-07-29,,39.93662643432617,,40.18748354142122,,39.57108866783063,,39.90795626947605,,6113700,
2010-07-30,,40.06563186645508,,40.31648892611839,,39.58541626549501,,39.98679029509321,,5176800,
2010-08-02,,39.8505973815918,,40.76802309059421,,39.40622096990796,,40.75368801484491,,6434700,
2010-08-03,,39.757423400878906,,40.259137380293794,,39.67858185150339,,39.943773916927846,,5999300,
2010-08-04,,40.31647872924805,,40.48132800306685,,40.079954074984414,,40.359483957514946,,7184700,
2010-08-05,,40.64619827270508,,40.667702265014526,,39.993967011495776,,40.352335896426986,,5252300,
2010-08-06,,40.882728576660156,,41.570796272564664,,40.81105314950053,,41.07624812878417,,5925000,
2010-08-09,,41.026058197021484,,41.133567188075084,,40.2949855744827,,40.83970490457646,,3673600,
2010-08-10,,41.14073181152344,,41.448929141903896,,40.24480997533291,,40.58167472652776,,5021000,
2010-08-11,,40.16596984863281,,41.37008905814352,,40.10146336476129,,41.11206312265743,,5593200,
2010-08-12,,41.3915901184082,,41.68545238044616,,40.68201879907255,,40.732192938864124,,6823500,
2010-08-13,,40.65334701538086,,41.49909738301408,,40.53866913845447,,41.32707920055637,,4437500,
2010-08-16,,41.36292266845703,,41.44893314160934,,40.8683747514465,,41.112065623771265,,3540900,
2010-08-17,,41.8431396484375,,42.000820052914655,,41.06906176884543,,41.64245127180058,,4984000,
2010-08-18,,42.638729095458984,,42.9039212920824,,41.341432809684974,,41.45611073801977,,6197200,
2010-08-19,,41.88614273071289,,43.16910364101001,,41.67829091274057,,42.853740093564156,,5396600,
2010-08-20,,41.58509826660156,,41.74278134673824,,41.01170897628973,,41.534926874582766,,4290800,
2010-08-23,,41.26974868774414,,41.60661347087952,,40.8970448404538,,41.49910448082485,,3697500,
2010-08-24,,40.9400520324707,,41.84314296354397,,40.001127501411226,,40.52434563519436,,7954200,
2010-08-25,,42.10115432739258,,42.27316976511957,,40.89703532675931,,41.28407142871308,,7057900,
2010-08-26,,42.602882385253906,,42.75339936070145,,42.10116824755205,,42.23017850143468,,5587700,
2010-08-27,,42.968414306640625,,43.00425063534276,,41.82880155543858,,42.8824065709282,,6290300,
2010-08-30,,42.9469108581543,,43.39129008884442,,42.57420975403633,,42.71755507063401,,3880600,
2010-08-31,,43.950340270996094,,44.38038164788681,,43.269439145805464,,43.29094312854548,,7704400,
2010-09-01,,43.23360824584961,,44.380387217568405,,43.09742909737574,,44.30871455713726,,8179100,
2010-09-02,,44.100868225097656,,44.115203306680236,,43.13327345844004,,43.785504632692614,,5216400,
2010-09-03,,43.734439849853516,,43.827844219718294,,43.10217128368003,,43.22431314050253,,4527800,
2010-09-07,,44.59661865234375,,44.94149309480646,,44.09367572927872,,44.15115617343172,,5205000,
2010-09-08,,44.23737335205078,,45.049266796686155,,44.17989564968652,,44.553507567100176,,4655400,
2010-09-09,,43.26741409301758,,44.44573576797331,,43.008757580794445,,44.34514773340173,,4849600,
2010-09-10,,43.59791946411133,,43.92124011214616,,43.09497653837032,,43.09497653837032,,3276500,
2010-09-13,,43.411102294921875,,43.899675014272546,,43.18118604355897,,43.60509464591269,,4157700,
2010-09-14,,45.15704345703125,,46.004860901005785,,44.10804992154367,,44.10804992154367,,12097700,
2010-09-15,,45.192970275878906,,45.48036430184588,,44.675657191992165,,45.192970275878906,,6725900,
2010-09-16,,45.39414978027344,,45.87553624888225,,44.941500797848335,,45.710284054845545,,6283900,
2010-09-17,,45.2719841003418,,45.71744918894882,,45.05643797985129,,45.659968761715284,,6148800,
2010-09-20,,45.458805084228516,,45.62405724614312,,45.05645020685925,,45.329476828674764,,4615700,
2010-09-21,,46.07670974731445,,46.27070489818832,,44.51758952175779,,45.33666675922247,,9340600,
2010-09-22,,46.65869140625,,47.061043612784864,,46.234779918675606,,46.3425543973225,,7509700,
2010-09-23,,45.87553024291992,,46.88141612977117,,45.825236222659214,,46.68742647494761,,5909000,
2010-09-24,,45.55221176147461,,46.608391655535996,,45.37977316498394,,46.3569160757027,,5446900,
2010-09-27,,45.01334762573242,,45.89708897650167,,44.884019355783884,,45.85397863957927,,4877300,
2010-09-28,,46.14855194091797,,46.306614919970855,,44.043376162525796,,44.409807095792594,,8573200,
2010-09-29,,45.91145706176758,,46.3138092253377,,45.62406030994444,,46.25632877864565,,6368900,
2010-09-30,,45.128292083740234,,46.01921959061294,,44.40980313139115,,45.91144515143345,,7981500,
2010-10-01,,45.75339126586914,,46.155743453109764,,45.509104834693595,,45.78931517675581,,4762800,
2010-10-04,,45.0780143737793,,45.616881282862245,,44.54633115085716,,45.58095462960165,,4473800,
2010-10-05,,45.74620056152344,,46.68742502814479,,45.67435274646851,,46.06952395172598,,9484800,
2010-10-06,,46.50061798095703,,46.67305383956179,,45.59532013041712,,45.94019458844519,,5567300,
2010-10-07,,45.286373138427734,,46.82393957905186,,44.64691819263721,,46.82393957905186,,10353700,
2010-10-08,,45.185787200927734,,45.49473778885229,,44.99179478008077,,45.3797796217747,,6188000,
2010-10-11,,44.934303283691406,,45.26480757005739,,44.0792996088001,,44.85526905416518,,6223000,
2010-10-12,,44.54632568359375,,44.639730037133695,,43.906870801827964,,44.50321534946336,,5984600,
2010-10-13,,45.39414978027344,,45.710284054845545,,44.934317111507134,,45.00616493819478,,10258700,
2010-10-14,,44.934303283691406,,45.48035372460834,,44.632536474665635,,45.41568960416125,,7102000,
2010-10-15,,44.460105895996094,,44.682835760971486,,43.899682539022365,,44.603804262933416,,7883200,
2010-10-18,,44.89838790893555,,45.13548790172848,,43.971536253430045,,44.309224288063525,,5375300,
2010-10-19,,43.05905532836914,,43.79909828181572,,42.85069281538095,,43.468593927928765,,9397000,
2010-10-20,,43.45421600341797,,44.20862893324595,,43.04467747748798,,43.13808181838268,,5107800,
2010-10-21,,42.548927307128906,,43.81346697447031,,41.9669501230625,,43.3823745912631,,8737700,
2010-10-22,,42.65669631958008,,42.75010066830131,,42.21123385315465,,42.64951263467153,,5845300,
2010-10-25,,42.65669631958008,,43.73442994987339,,42.441150141685085,,43.45421964452807,,6353400,
2010-10-26,,42.721351623535156,,43.15963031453173,,42.038786583826614,,42.3692935785436,,5398700,
2010-10-27,,41.95975875854492,,42.43396138961534,,41.32748767017834,,42.43396138961534,,8498000,
2010-10-28,,42.97283935546875,,43.152461652612935,,42.18249960354311,,42.31182787675242,,6303000,
2010-10-29,,43.72724533081055,,43.92123770901725,,42.94409213322867,,43.37518447980914,,5248800,
2010-11-01,,43.993099212646484,,44.13679761983872,,43.518896387485526,,44.12961119202857,,5188500,
2010-11-02,,43.03030014038086,,44.510388273386084,,42.570467679086946,,44.452907845315515,,9117100,
2010-11-03,,42.46988296508789,,42.9225317783929,,41.60051197921756,,42.81475733780956,,9250300,
2010-11-04,,44.20144271850586,,44.237366619618605,,43.224297259658556,,43.633835762143384,,8650200,
2010-11-05,,44.27329635620117,,44.30203657720668,,43.5907311818212,,43.85657411489464,,7572600,
2010-11-08,,44.99897766113281,,45.14267604386051,,43.935614014257766,,44.07930965616678,,6699200,
2010-11-09,,43.47577667236328,,45.825236489976064,,43.044684284522894,,45.523472366651504,,12398100,
2010-11-10,,44.76904296875,,44.87681465594473,,43.28895489357816,,43.75597376054129,,9321700,
2010-11-11,,45.2791748046875,,45.480350837388094,,44.33795327589081,,44.998964547477996,,5451400,
2010-11-12,,44.2230224609375,,45.12113421985508,,43.619491249312105,,44.567897047463504,,6020700,
2010-11-15,,43.583560943603516,,44.5319666028456,,43.526083224677514,,44.1224279200283,,4904800,
2010-11-16,,42.67106246948242,,43.75598242480024,,42.218413619345014,,43.36081127105117,,10433000,
2010-11-17,,42.814762115478516,,43.590728855487384,,42.62795617054877,,42.757281676535094,,5865600,
2010-11-18,,43.36081314086914,,43.82783212044709,,43.24585500231709,,43.447033800396845,,5990300,
2010-11-19,,43.35363006591797,,43.94279087688376,,43.15245400582768,,43.253042035872824,,5766000,
2010-11-22,,43.78472137451172,,43.899679511971094,,42.85787259035343,,43.34644535976034,,5580500,
2010-11-23,,43.53324508666992,,44.42417258032618,,43.490134763474074,,43.79190154420941,,6441500,
2010-11-24,,43.066226959228516,,43.90686046147631,,42.92971504452612,,43.763162122368726,,5007600,
2010-11-26,,42.06035614013672,,42.599223010853414,,41.90947407413252,,42.390860496379815,,3722300,
2010-11-29,,41.73703384399414,,41.887915904121876,,41.176613197337666,,41.79451154940629,,9757400,
2010-11-30,,42.26872634887695,,42.8004068899086,,41.909481703005085,,42.11065782763121,,8222100,
2010-12-01,,42.857872009277344,,42.95127361038422,,41.80169225137669,,42.340559027314875,,8669600,
2010-12-02,,43.47577667236328,,44.07212397438832,,42.96565004056116,,42.980020152264984,,5690600,
2010-12-03,,44.804988861083984,,45.01335139576539,,43.94998492250129,,43.95717134966625,,5974500,
2010-12-06,,45.698062896728516,,45.719668666415664,,44.97784126793036,,45.035457569571925,,5602100,
2010-12-07,,45.028236389160156,,46.130176855794325,,44.891395330068235,,46.06535408091901,,9307600,
2010-12-08,,43.81106948852539,,45.244308549306005,,43.66702465769941,,44.5961081843024,,7328800,
2010-12-09,,43.400550842285156,,44.19279622217644,,43.105260106829235,,44.1207724163169,,6954600,
2010-12-10,,44.23599624633789,,44.32962579587561,,43.00441833463063,,43.126857399014796,,5711100,
2010-12-13,,44.56010437011719,,45.10027050644412,,44.408858511328134,,44.660934942643216,,6063700,
2010-12-14,,44.466461181640625,,45.07144714150737,,43.94069725143204,,44.459257430582404,,6490400,
2010-12-15,,43.623817443847656,,44.42326377425062,,43.573402157013874,,43.789468064505385,,4690200,
2010-12-16,,43.141265869140625,,43.61661191530886,,42.680321834208485,,43.4509613118258,,6947300,
2010-12-17,,42.781158447265625,,43.270909289902214,,42.507473506397645,,43.06924540048144,,8012400,
2010-12-20,,43.35011672973633,,43.44374626298714,,42.54346968633799,,43.198870924241525,,5085200,
2010-12-21,,43.24209976196289,,43.422155137972965,,42.910798529486826,,43.393345618428874,,3110800,
2010-12-22,,42.71634292602539,,43.29972064784273,,42.6731286421241,,43.126869007092154,,3049900,
2010-12-23,,43.270912170410156,,43.66703347459325,,42.50747633608431,,42.57229638567261,,3272600,
2010-12-27,,43.278106689453125,,43.436556286344825,,42.89639020322505,,43.285307695026944,,2648200,
2010-12-28,,44.329627990722656,,44.531291857206085,,43.74625039704375,,44.120763118884355,,4429200,
2010-12-29,,44.07035827636719,,44.48808811897535,,43.93351716280279,,44.32963848937538,,3186200,
2010-12-30,,43.99114227294922,,44.24321876621723,,43.86150214857489,,43.9407242268679,,2843400,
2010-12-31,,44.24321746826172,,44.45208241222934,,44.01994776118313,,44.09197157673799,,2669100,
2011-01-03,,43.99834060668945,,44.80498808354508,,43.897510015510946,,44.54570785055602,,6080400,
2011-01-04,,42.550689697265625,,43.40054858274422,,41.95290450317637,,43.13406738350579,,11589600,
2011-01-05,,41.88809585571289,,42.183386656164814,,41.4775696879487,,41.97452169434012,,8811900,
2011-01-06,,41.00940704345703,,42.11134769445696,,40.606084802895175,,41.83766278305662,,12005600,
2011-01-07,,40.97340774536133,,41.95290959348429,,40.966206737990184,,41.01662203187056,,9066900,
2011-01-10,,41.592803955078125,,41.72964509157061,,40.8437727136473,,41.41994953496801,,6700200,
2011-01-11,,41.924102783203125,,42.053742903695934,,41.542386176989645,,41.97451808034725,,5643300,
2011-01-12,,41.62160110473633,,41.89528329632821,,40.980604409935225,,41.866476524400156,,9290500,
2011-01-13,,40.91578674316406,,41.72963510654304,,40.6132922672089,,41.693624578969775,,6962300,
2011-01-14,,40.13075256347656,,40.7717494138922,,39.749033207919965,,40.685323582272524,,10879000,
2011-01-18,,40.73574447631836,,40.90139515444287,,40.36122882460848,,40.67092440684111,,7646500,
2011-01-19,,39.943485260009766,,41.05982807826791,,39.77783463835842,,40.98060601807325,,8052200,
2011-01-20,,40.1235466003418,,40.289197246592636,,39.18725902493694,,39.36011342609249,,10674200,
2011-01-21,,40.21718215942383,,40.440451888386,,39.669814844695395,,39.8858808176822,,8440700,
2011-01-24,,39.7346305847168,,40.47646081730677,,39.511363612055916,,39.7346305847168,,6873000,
2011-01-25,,40.245975494384766,,40.49085089788484,,39.525754042611226,,39.57616932444123,,8547800,
2011-01-26,,41.0886344909668,,41.117444009273314,,40.04431280548395,,40.159548131283145,,9059300,
2011-01-27,,39.878665924072266,,41.016617276709354,,39.64819525093032,,40.93019146113791,,8245400,
2011-01-28,,39.612186431884766,,40.54127291848788,,39.10803078235715,,39.648196960973756,,10467600,
2011-01-31,,39.662593841552734,,39.95788451729489,,39.266472605424475,,39.54015751749154,,8082800,
2011-02-01,,40.69972229003906,,40.7357355687622,,39.662604152614506,,39.936289135831274,,6310600,
2011-02-02,,40.08032989501953,,40.96620206162908,,39.92188027666709,,40.96620206162908,,5066100,
2011-02-03,,41.29029083251953,,41.41272714182635,,40.080318758842495,,40.56286573894781,,8866000,
2011-02-04,,41.0310173034668,,41.84486557210635,,40.77893814494397,,41.830463560695286,,7498500,
2011-02-07,,41.16065979003906,,41.55678106522711,,40.94459114227559,,41.340715164890625,,4310400,
2011-02-08,,41.96731185913086,,42.10415297046193,,41.664817366415726,,41.729637418609876,,5796100,
2011-02-09,,41.6864128112793,,42.183364557329824,,41.36951365661539,,41.90247866836968,,5448000,
2011-02-10,,41.0382194519043,,41.44874547422158,,40.69251347244906,,41.40553394393149,,6036400,
2011-02-11,,40.966190338134766,,41.599983135314666,,40.670899700436344,,41.11743615922817,,4953300,
