Price,Close,High,Low,Open,Volume
Ticker,SYK,SYK,SYK,SYK,SYK
Date,,,,,
2010-01-04,42.98319625854492,43.07384383977829,41.88719231054255,42.25801875223396,3982800
2010-01-05,43.38700866699219,43.419968866613765,42.79368106399987,43.123308208675034,2238300
2010-01-06,44.054500579833984,44.112184860586574,43.263399177892055,43.395249411549045,3250400
2010-01-07,45.529563903808594,45.620211502332744,43.96384008679796,43.96384008679796,4095500
2010-01-08,45.66965866088867,46.246504510077465,45.49660584919913,45.8839172174579,3535500
2010-01-11,45.529563903808594,46.02400134941373,45.307066110219296,45.9498354182173,2164800
2010-01-12,45.49660873413086,45.63670135977967,44.81263670684389,45.07633714429877,2884700
2010-01-13,45.71085739135742,45.85094684306904,45.34002774924359,45.447157011089026,1770600
2010-01-14,46.164093017578125,46.24649820899583,45.66141317668308,45.76030003509564,1627200
2010-01-15,46.17233657836914,46.180578984412286,45.67789909671309,46.13113397882395,2935500
2010-01-19,46.938724517822266,47.29307259000697,46.33715766455825,46.33715766455825,2577700
2010-01-20,46.08992004394531,47.27657159420941,45.80973803496622,46.823336823566905,2593100
2010-01-21,45.101051330566406,46.122892730498464,44.91151686597351,46.01576346144797,2411000
2010-01-22,44.532447814941406,45.48012013531295,44.483002811617226,44.87031414543156,2588900
2010-01-25,44.86207962036133,45.22467008798555,44.34292114026578,44.72199013500269,2314000
2010-01-26,44.960975646972656,45.35652636518819,44.417093016481594,44.746717043215696,2183300
2010-01-27,43.60125732421875,44.47476692116023,42.62886085668895,44.17810316583834,4063900
2010-01-28,43.00794219970703,43.840249435567934,42.661836481192246,43.64247249387532,3360100
2010-01-29,42.78542709350586,43.321070272954074,42.521726706454714,43.205701746563776,3632400
2010-02-01,43.01617431640625,43.03265598623375,42.521733652252514,43.03265598623375,1323800
2010-02-02,43.79903793334961,43.914406482772364,42.900807328270346,43.13154442711585,2113600
2010-02-03,43.29636001586914,43.69191069394259,43.19746998868276,43.69191069394259,1353700
2010-02-04,42.10145568847656,43.0079253866031,42.084974021148874,42.97496519550434,4333900
2010-02-05,42.07675552368164,42.216845049764714,41.07963459140625,42.01907123134647,3187300
2010-02-08,42.38164520263672,42.83488013144295,41.969612877620655,42.142665699673685,2219000
2010-02-09,42.777198791503906,43.22219448749713,42.464053322817115,42.81840139812016,1910200
2010-02-10,42.5382194519043,42.93377013549508,42.266279732242,42.793680643696376,1461600
2010-02-11,42.9914436340332,43.17273883072169,42.15090060688402,42.37339525647512,1778500
2010-02-12,42.900779724121094,43.065590035217944,42.332173462749346,42.57115281481703,1657600
2010-02-16,43.51061248779297,43.518854894608545,42.90080641284002,43.057377563207474,1362300
2010-02-17,43.73311233520508,43.85672329468194,43.51061449428108,43.67542805906448,1117900
2010-02-18,43.873199462890625,43.95560466316833,43.51060903713219,43.67542258124449,1074800
2010-02-19,43.807273864746094,44.029771683233875,43.518852513126916,43.650702722946676,1227100
2010-02-22,43.74958419799805,44.046247919388875,43.642454933372115,43.972081989041165,1255300
2010-02-23,43.362274169921875,43.733103832699214,43.22218471040414,43.601253635218015,1249300
2010-02-24,43.584781646728516,43.63422666059827,43.2386759803123,43.617744989308356,1094700
2010-02-25,43.54358673095703,43.55182599627853,42.719521882258796,42.90905642023244,1332700
2010-02-26,43.75782012939453,44.0297629011575,43.46939883530321,43.658933277642696,1213900
2010-03-01,44.35115051269531,44.5654090400637,43.91439733979626,43.939118268509326,1031000
2010-03-02,44.8785514831543,45.13401260737338,44.43355590298812,44.45003757005612,1092100
2010-03-03,44.590126037597656,45.14224768722328,44.548923445522895,44.960955653383074,1447800
2010-03-04,44.54069137573242,44.65605991773319,44.326435961096294,44.507728037001634,1256500
2010-03-05,45.35651397705078,45.35651397705078,44.672538885753326,44.689020554122074,2263400
2010-03-08,45.3647575378418,45.52133183040218,45.282352331746836,45.40596014088928,1357300
2010-03-09,45.32355499267578,45.381239265727345,45.142259766766806,45.26587071962422,1329800
2010-03-10,45.562522888183594,45.65317047805277,45.0680823462307,45.274098452821995,1566300
2010-03-11,45.925113677978516,45.97455867908849,45.142251783298335,45.488360503955036,2422700
2010-03-12,45.5130729675293,45.94158680011131,44.88678545440541,45.94158680011131,2085600
2010-03-15,45.66965866088867,45.710864405768355,45.30707136826911,45.62021679672422,1033500
2010-03-16,45.67788314819336,45.77676998128668,45.37298024574812,45.77676998128668,1059200
2010-03-17,46.37010955810547,46.37010955810547,45.59549006369687,45.68613451765167,2233000
2010-03-18,46.69149398803711,46.699733249791706,46.16409321615938,46.20529581204547,1597100
2010-03-19,46.67502212524414,47.04585185322635,46.320674067789724,46.67502212524414,1804100
2010-03-22,46.84807586669922,47.17770299658737,46.320674973723996,46.320674973723996,1847500
2010-03-23,46.9716911315918,46.97993039599341,46.32067921934925,46.86456183302538,1365300
2010-03-24,47.76279067993164,47.99353094042213,47.28483477434784,47.70510640069838,2681700
2010-03-25,47.53205108642578,48.19954461020596,47.53205108642578,48.05121271603259,1713400
2010-03-26,46.85454177856445,47.65596945365566,46.81323175600106,47.64770555809136,1950700
2010-03-29,47.242862701416016,47.31722200238005,46.895851579666285,46.95368939308514,1123600
2010-03-30,47.515525817871094,47.606409785766886,47.13546845371928,47.36681032247774,1088000
2010-03-31,47.275917053222656,47.589875778315104,46.94543053530605,47.292441694293785,1251000
2010-04-01,47.631195068359375,47.7055543868439,47.35028243761268,47.58162113878522,859200
2010-04-05,47.79642105102539,48.085597493660366,47.51550850341706,47.70554026799982,942200
2010-04-06,47.73860549926758,47.83775336875422,47.50726677397291,47.74686939760168,875400
2010-04-07,47.23460388183594,47.86252763562215,47.01152910672435,47.76338294093334,1416900
2010-04-08,47.176761627197266,47.25938481927837,46.78844365554988,47.251120924194,1087600
2010-04-09,47.62290954589844,47.62290954589844,47.102394552866365,47.102394552866365,618800
