Price,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,ANTM,ANTM,AXP,ANTM,AXP,ANTM,AXP,ANTM,AXP,ANTM,AXP
Date,,,,,,,,,,,
2010-02-22,,,31.264759063720703,,31.513721770357968,,31.14429254614991,,31.40128492428285,,7413000
2010-02-23,,,30.461647033691406,,31.11216049879753,,30.37330535852504,,31.11216049879753,,9693800
2010-02-24,,,30.8471622467041,,31.080062671814815,,30.533952809151565,,30.598199406386534,,6412300
2010-02-25,,,30.55000114440918,,30.622280447731562,,29.754928807862985,,30.252851195422146,,8456500
2010-02-26,,,30.670475006103516,,30.77487916043115,,30.3251407802131,,30.638353243196,,6475500
2010-03-01,,,30.622278213500977,,30.742741667855128,,30.405440319354533,,30.678495104917744,,9137700
2010-03-02,,,30.831079483032227,,31.27278488712226,,30.598179211635337,,30.614241616241028,,9938400
2010-03-03,,,30.742753982543945,,31.280834097689617,,30.66244498080497,,30.887312636547737,,8222000
2010-03-04,,,31.23263931274414,,31.320981031469046,,30.678499982003327,,30.718654473171565,,8899100
2010-03-05,,,32.284706115722656,,32.32486060935138,,31.401291937933316,,31.401291937933316,,10137000
2010-03-08,,,31.89116668701172,,32.39712159860764,,31.81085774517924,,32.300750255690716,,7811600
2010-03-09,,,31.88315200805664,,32.07589478450807,,31.602064452310778,,31.754655802558624,,6764600
2010-03-10,,,31.89921760559082,,32.075897991068466,,31.577975527936278,,32.075897991068466,,7749400
2010-03-11,,,32.21242141723633,,32.24454623220603,,31.66631181711534,,31.778745605918314,,7634600
2010-03-12,,,32.734432220458984,,32.92717802517158,,32.46941018551863,,32.50956466795316,,9464400
2010-03-15,,,32.68626403808594,,32.90310202549216,,32.18030873413809,,32.62201438392463,,7125300
2010-03-16,,,32.86293411254883,,32.9512758274091,,32.485478235770195,,32.82277962313721,,5796900
2010-03-17,,,32.93522262573242,,33.17615575673562,,32.686262883630754,,33.07175160420703,,8941900
2010-03-18,,,32.92720031738281,,32.97538756708211,,32.50958667743366,,32.84689129814335,,5519500
2010-03-19,,,32.38909912109375,,33.15204342866529,,32.348941577671724,,32.38909912109375,,10729300
2010-03-22,,,32.991432189941406,,33.11992838957661,,31.987554672919202,,32.04377156878516,,9194400
2010-03-23,,,33.11991882324219,,33.22431984907182,,32.78261448188213,,33.007482000395385,,8592000
2010-03-24,,,32.93522262573242,,33.29661925864519,,32.80672638554033,,32.95931777698795,,7499900
2010-03-25,,,33.26448059082031,,33.95514874330183,,33.0878002488207,,33.224326106892704,,8716200
2010-03-26,,,33.02356719970703,,33.5455849435628,,32.85491644440309,,33.38496386363854,,6821600
2010-03-29,,,33.312686920166016,,33.473308011610634,,32.92719813885443,,33.14403615276579,,5865400
2010-03-30,,,33.30461120605469,,33.46593228871196,,33.12715770743731,,33.32074362201479,,5561300
2010-03-31,,,33.280426025390625,,33.55467106628093,,32.933589695417254,,33.07877535052849,,6882700
2010-04-01,,,33.635292053222656,,33.79661301123843,,33.361047347678245,,33.619159649726946,,6016300
2010-04-05,,,34.417701721191406,,34.42576946330829,,33.66756478225103,,33.74015907659262,,7857100
2010-04-06,,,34.78068542480469,,34.796817837769936,,34.11927187794516,,34.19186619781721,,7816500
2010-04-07,,,34.17573547363281,,34.982337700094384,,33.901490593558144,,34.58710433221647,,9795100
2010-04-08,,,35.24044418334961,,35.36143572755445,,33.925684992833794,,34.05474120407899,,10438100
2010-04-09,,,35.393714904785156,,35.56310067381814,,35.11946996004144,,35.240458476374705,,6614200
2010-04-12,,,35.926063537597656,,35.95832836479249,,35.44210036050491,,35.49856226962424,,7790800
2010-04-13,,,36.28902816772461,,36.34549006597842,,35.75667092922966,,35.80506508376567,,10940400
2010-04-14,,,37.474754333496094,,37.61187836919893,,36.47456887859897,,36.668151770604084,,14091700
2010-04-15,,,37.644126892089844,,37.65219463796994,,37.11983725679324,,37.281158328016616,,9524200
2010-04-16,,,36.37776565551758,,37.59573695728254,,35.63569295206501,,37.49894553442869,,18333300
2010-04-19,,,36.91012191772461,,36.934322080373015,,35.998663484153724,,36.143852152269105,,10527600
2010-04-20,,,37.26502990722656,,37.3376242432105,,36.716540052446604,,37.19243557124263,,8074900
2010-04-21,,,37.09564971923828,,37.410224196757575,,36.70041314687795,,37.232770665051596,,7741700
2010-04-22,,,37.72479248046875,,37.999037404013045,,36.44229461403277,,36.829463374869924,,12864900
2010-04-23,,,38.75724792480469,,39.67677424489363,,38.442673454978916,,38.65238874254803,,17470200
2010-04-26,,,38.02322769165039,,38.69270900296346,,37.75705056232895,,38.00709527821527,,11163600
2010-04-27,,,36.9343147277832,,38.305539055376215,,36.78912608857082,,37.67638725980816,,11299500
2010-04-28,,,37.16824722290039,,37.40215962544532,,36.71654868425978,,37.289235760021306,,9533700
2010-04-29,,,38.394264221191406,,38.56365302489756,,37.43440869259177,,37.61186216459666,,12613700
2010-04-30,,,37.20049285888672,,38.74110294842874,,36.94238039926295,,38.32973717744812,,14019700
2010-05-03,,,38.071632385253906,,38.20875331088182,,37.2005003508748,,37.273094687073055,,7564200
2010-05-04,,,36.99079895019531,,37.749004352534605,,36.66009197846865,,37.66834531628712,,10577700
2010-05-05,,,35.837337493896484,,37.25695607152969,,35.4340363769964,,36.627807313787436,,15037800
2010-05-06,,,34.28059387207031,,36.41002321087152,,32.39314458050683,,35.77280672748902,,22510800
2010-05-07,,,32.74805450439453,,34.55484514019034,,32.66739549937114,,34.07088495616236,,30788700
2010-05-10,,,34.756492614746094,,34.92587835628081,,34.33705905693855,,34.67583361695152,,16791900
2010-05-11,,,34.9500846862793,,35.70828986098851,,34.32093270004341,,34.51451863664155,,12343200
2010-05-12,,,35.57117462158203,,35.65990140286735,,34.82910168164092,,35.13561154145978,,9824700
2010-05-13,,,34.5306510925293,,35.53890412876001,,34.45805675084292,,35.36951528019575,,10075400
2010-05-14,,,32.78031921386719,,33.96602566030224,,32.31249144799255,,33.901495994971235,,27485400
2010-05-17,,,33.248138427734375,,33.66757187485248,,32.102761884269036,,33.27233550529837,,15067500
2010-05-18,,,32.13502502441406,,33.66757011343755,,31.667194369701132,,33.52238150176406,,18848000
2010-05-19,,,32.401214599609375,,32.89324252051612,,31.57041517201234,,31.73980092535749,,15596900
2010-05-20,,,31.15097999572754,,32.72385509769523,,31.102585826922855,,31.997911796189037,,19590900
2010-05-21,,,32.11890411376953,,32.31249002428928,,30.13466314642447,,30.30404889503946,,18743300
2010-05-24,,,31.48975944519043,,32.26409703557772,,31.40103268603154,,32.191502694169905,,10313800
2010-05-25,,,31.457496643066406,,31.457496643066406,,30.328251943050418,,30.618629327451345,,14758200
2010-05-26,,,30.787996292114258,,31.989834603681235,,30.618610613721646,,31.82851359128439,,13489100
2010-05-27,,,32.5302619934082,,32.60285322368618,,31.48167687201234,,31.48167687201234,,14744100
2010-05-28,,,32.15922927856445,,32.83677525861964,,31.901116817299933,,32.40120932638204,,12494000
2010-06-01,,,31.610740661621094,,32.506069639870944,,31.497816840390186,,31.602675993080325,,12525800
2010-06-02,,,33.046485900878906,,33.07068297697216,,31.457478929314977,,31.828515121809918,,16206600
2010-06-03,,,32.69965362548828,,33.36913184531572,,32.409276343850095,,33.32073768300481,,8858400
2010-06-04,,,30.981592178344727,,32.126968968879105,,30.81220644497311,,31.836591667702972,,13697400
2010-06-07,,,30.41696548461914,,31.497812458371335,,30.33630650265941,,31.20743520020762,,11251100
2010-06-08,,,30.997745513916016,,31.070339888206387,,29.949162500679332,,30.60250879234722,,11586000
2010-06-09,,,30.739620208740234,,31.65108184907141,,30.626696356776836,,31.3203749639168,,12270200
2010-06-10,,,32.28828811645508,,32.36088244435662,,31.191308529028834,,31.215508689625015,,11784300
2010-06-11,,,32.36896514892578,,32.42542708817055,,31.72368364545344,,31.85273994614791,,7805300
2010-06-14,,,32.17536544799805,,32.812582007292896,,32.15923303266789,,32.643196261741686,,8484900
2010-06-15,,,33.54659652709961,,33.58692603482212,,32.409287178437275,,32.6351348832387,,10114800
2010-06-16,,,34.151546478271484,,34.288667412306296,,33.223952467416574,,33.425603071781204,,11552200
2010-06-17,,,33.92569351196289,,34.46611557071368,,33.43366562149214,,34.44191848657366,,8013300
2010-06-18,,,33.90148162841797,,34.08699972221126,,33.61110441137021,,33.99020834217617,,9287500
2010-06-21,,,34.361270904541016,,34.796837064441405,,33.90150765029445,,34.49032720262874,,12073600
2010-06-22,,,33.82890319824219,,34.619373172829214,,33.748244189854425,,34.39352548778833,,9893800
2010-06-23,,,34.01441955566406,,34.264467391372,,33.16748770521865,,33.869233963737905,,9454100
2010-06-24,,,33.119102478027344,,34.15155277820826,,33.02230795467693,,33.73211907452361,,9669400
2010-06-25,,,34.417701721191406,,34.417701721191406,,33.02228079835148,,33.48204363686756,,23429700
2010-06-28,,,33.966026306152344,,34.474186660993226,,33.72404621044749,,34.29673315490254,,8870400
2010-06-29,,,32.3366813659668,,33.506255136810374,,32.06243650298929,,33.46592564339021,,12254700
2010-06-30,,,32.16653823852539,,32.89575260212648,,32.06931027487616,,32.26376620217462,,8975500
2010-07-01,,,31.988292694091797,,32.47443882008943,,31.129436701738065,,32.045009278501546,,8747200
2010-07-02,,,31.93967056274414,,32.32048448589575,,31.526449377204983,,32.25566687029926,,6928100
2010-07-06,,,31.769519805908203,,32.67699112116003,,31.3887089860288,,32.53924866993627,,10308600
2010-07-07,,,33.34138870239258,,33.39810527463172,,31.615576043457942,,31.656087439225704,,12115800
2010-07-08,,,34.1273078918457,,34.17592340448015,,33.55203823436277,,33.78700857586548,,11511600
2010-07-09,,,34.50003433227539,,34.52434055282876,,33.97337688759443,,34.11922039255773,,8292400
2010-07-12,,,34.702579498291016,,34.80790846930277,,34.23263883074858,,34.354176062925475,,6981200
2010-07-13,,,35.7883186340332,,35.9989828786038,,35.05099995968009,,35.05910409491387,,8623100
2010-07-14,,,35.40749740600586,,35.78830819876207,,35.05909387226942,,35.610057456279556,,7158100
2010-07-15,,,35.18872833251953,,35.65056494937072,,34.30556648627729,,35.626258735058784,,9838400
2010-07-16,,,33.52773666381836,,34.978064113709905,,33.42240458394219,,34.92134755319675,,14179100
2010-07-19,,,33.68979263305664,,33.900453747815284,,32.78232128579418,,33.624971926471574,,7378200
2010-07-20,,,34.07870101928711,,34.20023518443297,,33.025386376431484,,33.11451328536426,,7589600
2010-07-21,,,33.34138870239258,,34.5567491203536,,33.21985142426793,,34.281267301982915,,9540600
2010-07-22,,,34.99427795410156,,35.237352520299844,,33.8356340609567,,33.924760989786535,,10875300
2010-07-23,,,36.29067611694336,,36.355493755752974,,34.49194105034446,,34.95377793109458,,15324900
2010-07-26,,,36.8092155456543,,36.906443512181326,,36.242046741074184,,36.30686744597309,,9498300
2010-07-27,,,36.09621047973633,,37.011783029580116,,35.89365037256517,,36.93886126736562,,10163600
2010-07-28,,,36.120513916015625,,36.44460818025242,,35.81262173779243,,36.13671600202923,,6399900
2010-07-29,,,36.10430145263672,,36.46080599859415,,35.65056586529205,,36.26634700664048,,7116900
2010-07-30,,,36.16911697387695,,36.37167699554143,,35.439902750377236,,35.439902750377236,,7333600
2010-08-02,,,36.45271301269531,,36.62286273649215,,36.28256019807697,,36.46891509901944,,9555200
2010-08-03,,,36.136714935302734,,36.46081228079389,,35.98277039614618,,36.331173960761696,,7290400
2010-08-04,,,35.73970031738281,,36.49322404765129,,35.318374988246134,,36.258253617605966,,15944000
2010-08-05,,,35.01858139038086,,35.650567738500655,,34.75120064874803,,35.464212868947925,,12460900
2010-08-06,,,35.24542999267578,,35.24542999267578,,34.427089184990294,,34.483805721621,,8052700
2010-08-09,,,35.447998046875,,35.69106941531812,,35.140105998409645,,35.49661355689168,,5085000
2010-08-10,,,35.7234992980957,,35.828831415344375,,34.913258899491424,,34.99428170302312,,8527900
2010-08-11,,,34.807926177978516,,35.156329790595834,,34.71879924114779,,35.091512167060074,,10159600
2010-08-12,,,34.15162658691406,,34.80791918847949,,34.070600710237294,,34.44331047048694,,8676100
2010-08-13,,,33.81132888793945,,34.289370810343335,,33.80322784453195,,34.111116947162415,,6453400
2010-08-16,,,33.65738296508789,,33.99768240912435,,33.44671875521834,,33.64927883118904,,7156200
2010-08-17,,,33.81942367553711,,34.0381857861181,,33.60065847413537,,33.932856796822286,,8561600
2010-08-18,,,33.77891159057617,,33.940960242816985,,33.31707494072348,,33.811321939188524,,8703300
2010-08-19,,,33.187435150146484,,33.64927177930679,,33.138822720226976,,33.58445417580717,,9474700
2010-08-20,,,33.0254020690918,,33.27657774172419,,32.45823618060297,,33.21986115287531,,7878500
2010-08-23,,,32.5716552734375,,33.17933539760305,,32.54734596671263,,33.17933539760305,,5156000
2010-08-24,,,32.06120681762695,,32.3934052003526,,31.793829139248405,,32.182744092867125,,7564200
2010-08-25,,,32.24755859375,,32.36099172458718,,31.712800197788283,,31.915360243089253,,6409300
2010-08-26,,,32.19084167480469,,32.717499023131744,,31.972076457383647,,32.42581206657036,,6936400
2010-08-27,,,33.14694595336914,,33.163151137798565,,32.05312227637753,,32.409627061356204,,7486500
2010-08-30,,,32.32048034667969,,33.155026744592334,,32.304275172150575,,32.968671873739076,,5103100
2010-08-31,,,32.30427551269531,,32.72560078243068,,31.98018129115959,,32.19084238061676,,8312900
2010-09-01,,,33.27656555175781,,33.50343182404704,,32.685090562702925,,32.85524026691985,,7717300
2010-09-02,,,33.12262725830078,,33.44672155246597,,32.45823040081716,,33.438620508711075,,11712500
2010-09-03,,,33.868045806884766,,33.892355118996385,,33.398108013955834,,33.46292563433634,,10887700
2010-09-07,,,32.48252868652344,,33.649273423929216,,32.442017296003556,,33.60876203340934,,9780700
2010-09-08,,,32.46632385253906,,32.944365683655924,,32.21514828336884,,32.67698803076467,,9172200
2010-09-09,,,32.968685150146484,,33.2684763634287,,32.4663369007337,,33.01730069331118,,7918400
2010-09-10,,,32.56354904174805,,32.99297840356724,,32.40150349174008,,32.99297840356724,,7389300
2010-09-13,,,33.398101806640625,,33.55204633090137,,32.936265143037325,,33.017287926159604,,8239600
2010-09-14,,,32.717498779296875,,33.333279945698685,,32.539244953655405,,33.18743646850492,,9461300
2010-09-15,,,33.09831237792969,,33.1712341227445,,32.24756074897101,,32.49063220141332,,7993000
2010-09-16,,,33.187435150146484,,33.31707344796656,,32.87954612458683,,33.04969581094677,,7239800
2010-09-17,,,33.519622802734375,,33.608749683620346,,32.936252193805906,,33.252245250896294,,29144100
2010-09-20,,,34.93754959106445,,35.0752920048218,,33.67357710926072,,33.67357710926072,,11751400
2010-09-21,,,34.662086486816406,,35.14823262568386,,34.56485849537176,,34.96997873235025,,9322100
2010-09-22,,,34.67018508911133,,34.94566692992313,,34.15163176307067,,34.443315690852316,,11372900
2010-09-23,,,34.32176971435547,,34.840322862427755,,34.20023246804203,,34.32176971435547,,8687600
2010-09-24,,,34.94565963745117,,35.02668241867905,,34.58105094028374,,34.767405809764654,,10150200
2010-09-27,,,35.196815490722656,,35.48850231069647,,34.62965010835082,,35.04287104276737,,9272600
2010-09-28,,,35.39938735961914,,35.54523081871854,,34.80791248252517,,35.245442859823356,,6560500
2010-09-29,,,34.84843063354492,,35.59385324598061,,34.66207575314129,,35.24544970280216,,7914500
2010-09-30,,,34.054405212402344,,35.24545966604199,,34.013893807962106,,35.12392236189923,,12293300
2010-10-01,,,33.851844787597656,,34.48383443616839,,33.66548985623129,,34.329886773562514,,10672000
2010-10-04,,,31.639875411987305,,33.85993465472985,,31.34008743923129,,33.69788601592472,,38499800
2010-10-05,,,31.015987396240234,,31.866741901408805,,30.24626183948076,,31.84243259872199,,68417100
2010-10-06,,,30.95087242126465,,31.488157293157254,,30.86946374041811,,31.309061300718504,,21059200
2010-10-07,,,30.788047790527344,,31.081112731975235,,30.74734501653127,,31.081112731975235,,18598200
2010-10-08,,,30.926437377929688,,31.072966726313112,,30.60080901271216,,30.836889422223756,,13339900
2010-10-11,,,30.885753631591797,,31.300930249972346,,30.853193256079656,,31.072988988840574,,10914000
2010-10-12,,,31.374187469482422,,31.55328035206839,,30.853184346644028,,30.885744712753752,,19989300
2010-10-13,,,31.960311889648438,,32.448754607554,,31.536999215056262,,31.68352861446228,,19502400
2010-10-14,,,32.106849670410156,,32.24524288345625,,31.75680008528771,,31.8463480868898,,14643600
2010-10-15,,,31.821929931640625,,32.39991767862001,,31.77308471574869,,32.35921488475545,,14884400
2010-10-18,,,32.19639587402344,,32.2208200310934,,31.54514195159144,,31.756798311847966,,9998000
2010-10-19,,,32.00102233886719,,32.86393265091696,,31.8707715499489,,32.06614618061445,,18099000
2010-10-20,,,32.342926025390625,,32.51387958523848,,32.0417216905982,,32.15569073049677,,9239800
2010-10-21,,,32.78252029418945,,32.847644122471564,,32.25337482681533,,32.367343855376376,,12490900
2010-10-22,,,31.773082733154297,,32.961624735635155,,31.71609820421485,,32.88835846908102,,17323300
2010-10-25,,,31.992881774902344,,32.30222858107436,,31.650974598678495,,31.82192818679042,,13588100
2010-10-26,,,32.64413833618164,,32.766249826150634,,31.862633495567803,,31.862633495567803,,12277500
2010-10-27,,,33.11629104614258,,33.20583903533451,,32.2533777294298,,32.310362248838594,,15618200
2010-10-28,,,33.555885314941406,,33.85708961764143,,33.26282032618545,,33.303523106751975,,14756000
2010-10-29,,,33.75126266479492,,33.76754439943805,,33.30352583109056,,33.45005833745539,,9598200
2010-11-01,,,33.83267593383789,,34.166443775802676,,33.661719249573956,,33.77569140755784,,8457400
2010-11-02,,,34.508331298828125,,34.67114546931425,,34.06059465905778,,34.15014260809625,,9220100
2010-11-03,,,34.24785232543945,,34.63860472757961,,33.751270177274655,,34.50835392686623,,11769800
2010-11-04,,,35.599212646484375,,35.75388453273081,,34.39439172326705,,34.70373860118457,,13169100
2010-11-05,,,35.8759765625,,36.03879078381574,,35.50150602726987,,35.50150602726987,,13061800
2010-11-08,,,35.73759078979492,,35.81899635752906,,35.297993271014555,,35.5584948142718,,7666200
2010-11-09,,,35.29798889160156,,35.85969469229243,,35.15959571711592,,35.80271018086392,,9341600
2010-11-10,,,35.46082305908203,,35.54222866250703,,35.0375070893377,,35.43639889371477,,9757300
2010-11-11,,,35.289852142333984,,35.44452707428149,,35.01306885431702,,35.27357351253016,,5849600
2010-11-12,,,34.760711669921875,,35.26543306855967,,34.508349417891154,,34.94794697739358,,7077300
2010-11-15,,,34.760711669921875,,35.30613585619724,,34.711866461502616,,34.96422871353333,,6154700
2010-11-16,,,34.13386535644531,,34.71999520488519,,33.775676618744505,,34.43506959281695,,11415900
2010-11-17,,,33.710567474365234,,34.26413415523181,,33.710567474365234,,34.10946229941652,,9637400
2010-11-18,,,34.39438247680664,,34.614181270019344,,34.101317419189705,,34.101317419189705,,8071400
2010-11-19,,,34.80141067504883,,34.842113458262475,,34.166438561730764,,34.321110380111925,,7480900
2010-11-22,,,34.36996841430664,,34.80142366720517,,34.07690329708331,,34.57348551177567,,7627200
2010-11-23,,,34.1501579284668,,34.34553253636108,,33.86523222593782,,33.92221674535893,,10406800
2010-11-24,,,35.00494384765625,,35.05378907330356,,34.4676587872348,,34.6060489350984,,6727300
2010-11-26,,,34.41065979003906,,34.703724809978965,,34.41065979003906,,34.59789508490657,,3000000
2010-11-29,,,35.27359390258789,,35.36313883996463,,34.08505138734131,,34.25600815333842,,10380700
2010-11-30,,,35.18402099609375,,35.330553488868745,,34.695578318369414,,34.80140803102314,,9393300
2010-12-01,,,36.06322479248047,,36.20975733379118,,35.56664263641905,,35.688754122652675,,15223000
2010-12-02,,,36.61677932739258,,36.69004557373053,,36.02251004283944,,36.15276080239324,,10935900
2010-12-03,,,36.5353889465332,,36.63307628042886,,36.16091513998853,,36.3562929132042,,9132700
2010-12-06,,,36.63307189941406,,36.681917113232586,,36.266740559335126,,36.35628856529042,,6598900
2010-12-07,,,36.4539680480957,,37.15406710181861,,36.421407684642766,,37.00753459729878,,9696300
2010-12-08,,,37.14592361450195,,37.16220534711106,,36.47024568562726,,36.551654348672805,,8570200
2010-12-09,,,37.29246520996094,,37.36573147188321,,36.869149375012675,,37.276183473375575,,7024100
2010-12-10,,,37.658790588378906,,37.73205684480356,,37.243617205588194,,37.251756520558274,,8216100
2010-12-13,,,37.748348236083984,,38.08211613285682,,37.56111288964306,,37.829756933726316,,8300100
2010-12-14,,,37.60994338989258,,38.07396191587909,,37.512256096375175,,37.6832096363864,,5773000
2010-12-15,,,37.54481887817383,,38.08210368529855,,37.28431734171477,,37.520397829575565,,7353200
2010-12-16,,,36.28301239013672,,37.78089771190737,,36.25859134260766,,37.51225687281831,,15388500
2010-12-17,,,35.82714080810547,,36.50281891776884,,35.70503243899952,,36.217896284431156,,17301100
2010-12-20,,,34.597904205322266,,36.519105971003334,,33.58031878751867,,35.47709949690821,,31617900
2010-12-21,,,35.192161560058594,,35.330554743894616,,34.84211204881963,,34.98050523265565,,10308500
2010-12-22,,,34.85026550292969,,35.3224235083681,,34.69559053640787,,35.224736180591904,,7719100
2010-12-23,,,34.81769561767578,,35.2898535362227,,34.654881364395486,,35.029351973143655,,4830600
2010-12-27,,,35.0456428527832,,35.20845714854343,,34.68745388645023,,34.77700190438957,,4485000
2010-12-28,,,34.833984375,,35.09448599058811,,34.63860661059681,,35.00493797796266,,4017400
2010-12-29,,,34.890953063964844,,34.98864034909069,,34.69557538829035,,34.84210786869052,,3253700
2010-12-30,,,34.60603713989258,,34.86654181579578,,34.549052615439166,,34.809554185918685,,4374400
2010-12-31,,,34.9398078918457,,34.98051378879255,,34.516495133498694,,34.60604003267952,,3464000
2011-01-03,,,35.33055877685547,,35.50965165727878,,35.09447826922528,,35.2491500990053,,7633300
2011-01-04,,,35.77830123901367,,36.15277189949683,,35.16775003392956,,36.15277189949683,,14066300
2011-01-05,,,36.81639862060547,,36.91448761750851,,35.89271813837222,,36.03985319282328,,10655300
2011-01-06,,,36.56300354003906,,37.27415431920007,,36.33412814403171,,37.094324987277176,,6347100
2011-01-07,,,36.26055908203125,,36.75100722947604,,35.96628894628707,,36.72648575756178,,6387800
2011-01-10,,,36.34230422973633,,36.48943931715985,,35.97446651117752,,36.1297775024544,,5468000
2011-01-11,,,36.81639862060547,,37.14336298301329,,36.62021750860638,,36.76735256305745,,5924200
2011-01-12,,,36.78371810913086,,37.42947746430226,,36.64475889300746,,37.14338000809237,,8155000
2011-01-13,,,36.8327522277832,,37.077976311902404,,36.579352240550435,,36.62839830465163,,6362700
2011-01-14,,,37.805484771728516,,38.058884819234855,,36.70197457161518,,36.72649605040174,,10660800
2011-01-18,,,37.90357208251953,,38.181493596182136,,37.43764529758428,,37.625650568856926,,8069500
2011-01-19,,,36.979888916015625,,37.35589940262364,,36.620223999961404,,36.94719153852096,,14420900
2011-01-20,,,37.004417419433594,,37.31503632825128,,36.54666340213354,,36.57118799901002,,7581200
2011-01-21,,,37.60112380981445,,37.76460758045236,,37.20058872766126,,37.40494266141025,,8736100
2011-01-24,,,37.42947769165039,,37.830009767304894,,37.15155613952107,,37.64200447001072,,9244200
2011-01-25,,,36.6202278137207,,36.98806555335974,,36.121603668675995,,36.67744667119857,,16089200
2011-01-26,,,36.34230422973633,,36.73466342346782,,36.33413144407666,,36.71014194829513,,8081800
2011-01-27,,,36.40769958496094,,36.603877625947625,,35.98264300523146,,36.366829419604855,,8068400
2011-01-28,,,35.85186767578125,,36.456753793497455,,35.49220262592271,,36.415883615521174,,9940200
2011-01-31,,,35.45950698852539,,36.1543093419418,,35.377763517526965,,36.072568989137956,,9931600
2011-02-01,,,35.63933181762695,,35.86821038887453,,35.336888809207224,,35.590288859512185,,11408800
2011-02-02,,,35.737422943115234,,36.007168559576236,,35.41863125175492,,35.46767420846014,,6849000
2011-02-03,,,35.58210754394531,,35.75376722582792,,35.271491795801694,,35.68019968164786,,5189000
2011-02-04,,,35.81917190551758,,35.8845666877919,,35.296026120102354,,35.58212049706542,,6105600
2011-02-07,,,36.636573791503906,,36.86544920446884,,35.868204106411895,,35.933595745176035,,9379400
2011-02-08,,,37.50304412841797,,37.576611687604746,,36.47309829980308,,36.50579568570705,,9824500
2011-02-09,,,37.37226486206055,,37.642010551955224,,36.94720811846762,,37.274172685557986,,8703600
2011-02-10,,,38.06706237792969,,38.07523828401285,,37.06981387301252,,37.323213952283396,,9216500
2011-02-11,,,38.214195251464844,,38.2468926374798,,37.79731449345438,,37.82183597386842,,6606800
