Price,Close,High,Low,Open,Volume
Ticker,SBUX,SBUX,SBUX,SBUX,SBUX
Date,,,,,
2010-01-04,8.787850379943848,8.894601105408777,8.734475380801296,8.89078850158719,16370000
2010-01-05,8.99372673034668,9.15003985299428,8.726850277095746,8.753537776984873,30058800
2010-01-06,8.928912162780762,9.005162770763599,8.867911967266368,8.951787054303738,14209600
2010-01-07,8.906036376953125,8.970849169076416,8.841223584829834,8.875536282258613,10256000
2010-01-08,8.875535011291504,8.997535372599234,8.841222318776266,8.845034920964572,10274800
2010-01-11,8.84885025024414,8.909851181890074,8.719225361138449,8.909851181890074,11387000
2010-01-12,8.70016098022461,8.841224385448005,8.578160590398797,8.730661077681061,15429600
2010-01-13,8.91366195678711,8.95941246807251,8.681098978693813,8.730661366004929,15098400
2010-01-14,8.978479385375977,8.997542411230201,8.848853718287586,8.86029153380012,15517400
2010-01-15,8.871726036071777,9.054726652848293,8.734475209899484,9.047101445354318,21862600
2010-01-19,8.989913940429688,9.073789042228231,8.829788217228963,8.92128852660369,18908200
2010-01-20,8.879348754882812,9.073786401223954,8.711597872931256,9.050911512333162,33950400
2010-01-21,9.028039932250977,9.321603901463533,8.894601698319827,9.195790875683848,53670800
2010-01-22,8.734475135803223,9.085226678572623,8.711600240695162,9.008976058639352,24557600
2010-01-25,8.540032386779785,8.791658287143926,8.4904700179357,8.768783403614306,24673800
2010-01-26,8.593411445617676,8.669661329598853,8.45234803312393,8.467597719048277,22492600
2010-01-27,8.54384994506836,8.60485015465474,8.437099214702265,8.593413069844706,21200200
2010-01-28,8.4180326461792,8.627720669229346,8.334157582395036,8.578158296806771,28730400
2010-01-29,8.307473182678223,8.589599295365602,8.292222768769832,8.433286188703402,18741800
2010-02-01,8.475223541259766,8.490473955471659,8.299848140901643,8.38372323752773,13498800
2010-02-02,8.559097290039062,8.574346973374121,8.35322111116879,8.444721392717934,15336200
2010-02-03,8.551473617553711,8.57434851024621,8.42566061697538,8.53622320430556,14938600
2010-02-04,8.315098762512207,8.536224703179762,8.307474281729078,8.486662305780076,19542400
2010-02-05,8.273155212402344,8.402780739393297,8.105404402088293,8.3074678946752,22069800
2010-02-08,8.353222846984863,8.44472314754795,8.16259703901683,8.257909943000847,15988600
2010-02-09,8.45997428894043,8.501911475818515,8.257910653328526,8.4447238739449,20816200
2010-02-10,8.528599739074707,8.589599944961945,8.402786723534803,8.402786723534803,20032800
2010-02-11,8.601036071777344,8.646786584690616,8.360847878726931,8.486660880263763,18518200
2010-02-12,8.616284370422363,8.646784462485575,8.410408203611015,8.41422080601636,15750800
2010-02-16,8.72303295135498,8.72303295135498,8.56671991332135,8.65059569863267,16820000
2010-02-17,8.825971603393555,8.883159179872319,8.757346220747243,8.795471514126248,12950400
2010-02-18,8.867916107177734,8.890791009379663,8.772603166292996,8.848853082692768,9300600
2010-02-19,8.906036376953125,8.944160949936553,8.833598379361302,8.833598379361302,9731800
2010-02-22,8.730660438537598,8.906036531458247,8.700160343313959,8.89459872305702,16983800
2010-02-23,8.646788597106934,8.734476312820721,8.566725362670068,8.677288703754334,16508400
2010-02-24,8.799284934997559,8.799284934997559,8.658221554522463,8.673471964164984,12921000
2010-02-25,8.730660438537598,8.761160533761238,8.55147246999617,8.635347550066271,18623800
2010-02-26,8.734475135803223,8.76497523834057,8.646787431905823,8.738287739517867,12100000
2010-03-01,8.879348754882812,8.898411041095205,8.734472761822047,8.742097967178847,12703000
