Price,Close,High,Low,Open,Volume
Ticker,APD,APD,APD,APD,APD
Date,,,,,
2010-01-04,52.4840087890625,52.54712050971404,51.568881031979615,51.82132791458577,1131483
2010-01-05,52.04853820800781,52.48401170726168,51.688798777746726,52.319921224443966,790103
2010-01-06,51.6193733215332,52.1810702695753,51.436346718769826,51.75191054492608,1248663
2010-01-07,51.32275390625,51.796094516860734,51.03875370395676,51.63200400739821,1514481
2010-01-08,51.650936126708984,51.890760698872676,51.089239131464275,51.209148815000574,1244880
2010-01-11,52.59759521484375,52.730132393787706,51.922297389692325,52.18105276964213,1197640
2010-01-12,51.928592681884766,52.502911635335494,51.600411909937954,52.01694904356276,949118
2010-01-13,52.44614028930664,52.45244885865011,51.600438051147115,51.99173070823888,874637
2010-01-14,51.796085357666016,52.88792597750103,51.6319948772199,52.35778750221358,663410
2010-01-15,52.23786926269531,52.35778413169327,51.720347960282304,51.89706597909252,1542263
2010-01-19,52.11793899536133,52.40825802293054,51.745577359635455,52.35145488990087,1415137
2010-01-20,51.4237174987793,51.75189838759268,51.196510139895985,51.75189838759268,1315145
2010-01-21,50.40130615234375,51.947556313671136,50.36975289471338,51.33536481863012,1546803
2010-01-22,49.271602630615234,51.045049739627366,49.20849091170503,50.401305001653036,1953475
2010-01-25,50.65376663208008,51.082926401578476,49.9153515739828,49.9153515739828,1942017
2010-01-26,50.2245979309082,51.17127902788605,49.85854991937855,50.15517763471522,1482267
2010-01-27,49.77018737792969,50.64744286566598,49.05701715283683,50.22459175011506,1842240
2010-01-28,48.62156295776367,50.16149990603765,48.552142642609034,49.9974093732904,1456539
2010-01-29,47.93994903564453,48.968672902806496,47.908390566086034,48.69098127309414,2528135
2010-02-01,48.47639465332031,48.646798914098476,47.542335914212785,48.37541589288607,2507271
2010-02-02,48.356468200683594,49.0002128494896,47.96517559764022,48.5016277366154,1597394
2010-02-03,48.08509826660156,48.5773749443198,47.77585340557343,48.10403438732499,1322604
2010-02-04,46.5073127746582,47.93995718831047,46.48837664868453,47.66226030628154,1612420
2010-02-05,43.32012176513672,43.65461640581361,41.05439853185712,42.69531328004307,10094378
2010-02-08,43.137115478515625,44.29837653664995,42.928844163195976,43.364317710632754,3684372
2010-02-09,42.8846549987793,43.45266563909507,42.581718766658824,42.846787969764236,4046399
2010-02-10,43.05506896972656,43.61045479010489,42.34190122355476,43.61045479010489,4041319
2010-02-11,43.16868209838867,43.60415575431184,42.600673774046435,43.11819270089569,3649132
2010-02-12,43.25070571899414,43.67987058794677,42.28509127021312,42.7079423650934,3714424
2010-02-16,44.43720626831055,44.53818500160747,43.50946155360039,43.7429774768942,2036712
2010-02-17,44.292057037353516,45.44069546584133,44.07116343030896,44.48139218406745,3034367
2010-02-18,44.146907806396484,44.46878023357869,43.963881185920265,44.36780146506524,2204483
2010-02-19,43.95125198364258,44.178459382445595,43.604137521026004,44.11534766196986,2036280
2010-02-22,44.12797164916992,44.191083371995624,43.862897208211415,43.97018973956038,3554328
2010-02-23,44.22262954711914,44.550815658333285,43.963868922437705,44.05853909405692,3593893
2010-02-24,44.0964241027832,44.3930518760496,43.989131544870304,44.3930518760496,4476421
2010-02-25,43.534706115722656,43.74928592338122,43.11816623948784,43.698796556873326,2542836
2010-02-26,43.28226852416992,43.71143085946543,43.206534453684604,43.585207408656565,2203402
2010-03-01,43.6483154296875,43.679873892256765,42.94146156260222,43.421110634968734,2357985
2010-03-02,44.6013069152832,44.81588674759582,43.8124026653225,43.970184556332626,2641964
2010-03-03,45.01153564453125,45.23874305116741,44.50664186331874,44.92949300762948,2241345
2010-03-04,45.37127685546875,45.46594704572481,44.8158936742327,45.099899039910134,2690609
2010-03-05,46.38737487792969,46.41261956332743,45.44069397042458,45.642651453606526,2875028
2010-03-08,46.82915496826172,46.92382513719873,46.41893144977346,46.41893144977346,2971561
2010-03-09,46.84809112548828,47.09422940087041,46.431553832994304,46.601952850106144,2672556
2010-03-10,46.95539855957031,47.23309017615263,46.43787715993934,46.9112177452957,2353229
2010-03-11,47.11947250366211,47.11947250366211,46.280078968116314,46.68399910994518,2279505
2010-03-12,47.0563850402832,47.39718844375379,46.94909247738531,47.27096496098691,2073466
2010-03-15,46.77867889404297,47.17628538843511,46.519923408243855,47.03743958493312,2309340
2010-03-16,47.25832748413086,47.31512543064747,46.87334338238891,46.96169979204062,1980500
2010-03-17,47.0500602722168,47.5234008245614,46.803921935775804,47.340379419851146,1815431
2010-03-18,47.182579040527344,47.264621650514606,46.75972803493506,47.23937696973563,1578476
2010-03-19,46.980648040771484,47.4855419405673,46.77868527576141,46.980648040771484,2503812
2010-03-22,47.34037399291992,47.504464463372884,46.69031547541316,46.69031547541316,1159913
2010-03-23,47.67488098144531,47.67488098144531,46.923848642642724,47.308832874698446,1114079
2010-03-24,47.214141845703125,47.48552482155293,46.95538641788761,47.43503544977528,1757057
2010-03-25,46.513607025146484,47.61175625091568,46.48836233501594,47.54233595560208,1313307
2010-03-26,46.90489959716797,47.2709475624645,46.52622408315036,46.6398251758286,1183046
2010-03-29,46.89226531982422,47.39085036890447,46.34318570398063,47.06266431293129,1982554
2010-03-30,47.070159912109375,47.17180902010323,46.237899980942565,46.847799868550446,1608096
2010-03-31,46.981239318847656,47.381485492025156,46.90500245154216,47.07018233070408,1508319
2010-04-01,46.93040084838867,47.35605918466536,46.701685074528974,47.29252848071703,1246609
2010-04-05,47.1209831237793,47.222632228877494,46.60638190939738,47.006627880543824,1428866
2010-04-06,47.413230895996094,47.45134931571009,46.87321733022512,46.93674802974844,936470
2010-04-07,47.051109313964844,47.55300452429142,46.917697447704604,47.07652159702831,1635013
2010-04-08,47.07651138305664,47.12734117780127,46.49837944897424,46.85415657431754,2203186
2010-04-09,47.87699890136719,47.921473002755064,46.94944561763848,47.20357360908678,1383572
2010-04-12,47.864295959472656,48.01041917133813,47.62287932914057,47.87700209791119,1067704
2010-04-13,47.616539001464844,47.86431140077134,47.381477984342354,47.730899523949695,1208126
2010-04-14,48.28995895385742,48.347139202262106,47.64829627994708,47.87065634425554,1820945
2010-04-15,48.760093688964844,48.96974762359432,47.927833640415315,48.04854459300557,1457729
2010-04-16,48.30266189575195,49.07774160486366,48.15018822962733,48.63302674533352,2066656
2010-04-19,48.18830490112305,48.33442811235672,47.470405462627696,47.99135713635501,1104998
2010-04-20,48.57584762573242,48.79820768046981,48.33443098211056,48.58855376487042,843612
2010-04-21,48.709251403808594,48.91890002250708,48.37253618878758,48.72195753947649,1201856
2010-04-22,49.12221145629883,49.173036007271925,47.87064902911963,48.448780916260844,1416434
2010-04-23,50.32933044433594,50.34838704273873,49.0777672546509,49.0777672546509,1800946
2010-04-26,50.18954849243164,50.97733452684675,50.18954849243164,50.92650995944229,1372546
2010-04-27,49.18575668334961,50.29119623340494,49.065045719286516,50.07519182792265,1671118
2010-04-28,49.59233856201172,49.75116790365437,48.53772388947961,49.60504469975736,2162649
2010-04-29,49.57328796386719,50.119651952932436,49.40810291357449,49.852823028040106,1241853
2010-04-30,48.77914810180664,49.89729363716785,48.77914810180664,49.69399540158313,1509292
2010-05-03,48.925270080566406,49.14763013988829,48.56949817736747,49.109511721688406,1525507
2010-05-04,47.502166748046875,48.57584326836345,47.248043988082436,48.28995254358119,1540209
2010-05-05,47.1019401550293,47.44501126173623,46.6953435718468,47.07017741679151,1427028
2010-05-06,45.92023468017578,47.31156434662252,43.5759396323174,46.76520053200872,2179512
2010-05-07,45.0943489074707,46.53650369866887,44.81481381938209,45.83131028844074,2316475
2010-05-10,46.1171989440918,46.73980503309876,45.62165425291374,46.263316931772415,2835355
2010-05-11,45.53273010253906,46.244279464256955,45.4691993773542,45.72332227809365,1934233
2010-05-12,46.104496002197266,46.12355259337076,45.437420997503324,45.621657417311575,2665530
2010-05-13,45.4056510925293,46.021901508324845,45.39930064229043,45.90754624721649,1928288
2010-05-14,44.198570251464844,44.98000062517905,43.7030280803937,44.95458834049967,1980608
2010-05-17,44.84022521972656,45.202352832917754,43.931730961630386,44.23032525440791,2503596
2010-05-18,44.503517150878906,46.060027428887715,44.357393895845945,45.24047863767036,1559234
2010-05-19,44.08421325683594,44.35104223559772,43.59502155612656,44.33198040300596,1527885
2010-05-20,41.93684768676758,43.37900214713244,41.93049461804115,42.97240312881911,3725450
2010-05-21,42.52770233154297,42.59758611486652,41.022016595011436,41.14272494802484,2812330
2010-05-24,41.91145324707031,42.66747136705671,41.89239403278048,42.248166032857256,1668307
2010-05-25,42.78817367553711,42.83264516653717,40.958476375278124,41.06012811738672,2694501
2010-05-26,43.56959533691406,44.17949257026283,42.85804900131086,43.15029017029234,4056453
2010-05-27,44.90375518798828,44.90375518798828,43.50607193831361,44.3637416219494,2357337
2010-05-28,43.87455368041992,44.8910501376139,43.658546676868134,44.8910501376139,1830133
2010-06-01,42.83263397216797,44.08419632268312,42.79451294145102,43.39170661844845,1515346
2010-06-02,43.91267395019531,43.919027020572514,42.85170595755732,42.959708153969714,1214936
2010-06-03,43.81737518310547,44.07150060229093,43.080413825308035,43.98890807267535,1314496
2010-06-04,42.2799186706543,43.30277072263335,42.222741044985945,42.83899140812287,1625932
2010-06-07,41.67638397216797,42.73735206393314,41.638265546343334,42.451463870248375,1685279
2010-06-08,42.44509506225586,42.476860405332346,41.61919090262302,41.73354613769837,2086114
2010-06-09,42.88347244262695,43.66490535931731,42.68017156536156,42.88347244262695,2199295
2010-06-10,43.77925491333008,44.06514305053315,43.29641637529754,43.51242336545131,1807432
2010-06-11,44.10962677001953,44.10962677001953,43.35995914057538,43.391724496075284,1181101
2010-06-14,43.849151611328125,44.78941144616845,43.81103318179325,44.36375302987231,1311469
2010-06-15,44.62423324584961,44.62423324584961,44.01433311094325,44.281162127619275,1783001
2010-06-16,44.81481170654297,44.97999152353504,44.20491175800392,44.20491175800392,1494591
2010-06-17,44.88469314575195,45.09434180899404,44.2811437138267,45.04987294452999,1831106
2010-06-18,45.45011901855469,45.76777247841155,44.9990484857356,45.03716690091842,1999093
2010-06-21,45.20236587524414,46.33957360341124,44.87200089720488,45.97109019401901,1324982
2010-06-22,44.61152267456055,45.74237458693209,44.5861103897802,45.29765436362977,1090405
2010-06-23,43.8364372253418,44.61786750369347,43.44889731145181,44.541630658958944,1822242
2010-06-24,42.76911926269531,44.35104448191165,42.6547639802912,43.487021552989745,3510007
2010-06-25,43.56959533691406,43.60771375025947,42.47050917914365,42.80722445018365,3659942
2010-06-28,43.06771469116211,43.88091302105129,42.90888791572402,43.70302703256064,1604420
2010-06-29,41.92860794067383,42.54294563892706,41.72382958755485,42.47895240357738,2042874
2010-06-30,41.47426223754883,42.2485831904646,41.352675064273136,41.78143247208956,2227509
2010-07-01,41.595863342285156,41.92223166086227,41.30149429786848,41.30149429786848,3009396
2010-07-02,41.5766487121582,41.97340946943419,41.03910281610247,41.67263857950803,1613501
2010-07-06,42.06940841674805,42.43417263030222,41.653449596224476,42.00541515803631,2016822
2010-07-07,43.349266052246094,43.362064699425304,41.99900085815023,42.12058800635275,1605717
2010-07-08,44.014808654785156,44.098002519834246,43.413269457557284,43.85482552756948,2230535
2010-07-09,44.62913513183594,44.699530328772894,44.17478316630061,44.32836956819474,1639985
2010-07-12,44.26438522338867,44.56515350426133,44.00201289326571,44.28998516278543,953226
2010-07-13,45.39067840576172,45.678645423141454,44.62275404456218,44.62275404456218,1586043
2010-07-14,44.9619255065918,45.30748912918084,44.590759300830875,44.79554302164152,1805378
2010-07-15,45.00031661987305,45.11550448166814,44.38597607917153,44.95551870138889,841991
2010-07-16,44.36037826538086,44.904323578709146,44.174797823516116,44.87872627638297,2508569
2010-07-19,44.36037826538086,44.69314847341538,43.95081878926497,44.46916943916423,903392
2010-07-20,45.288299560546875,45.33309221176744,43.86123904832784,43.9252323199255,1101107
2010-07-21,44.82752990722656,45.659447477875425,44.41157112190213,45.51866232062308,1204558
2010-07-22,45.81943130493164,47.099301594324345,45.42906983749707,45.49945977423807,2560457
2010-07-23,46.13300704956055,46.152202388408135,44.72514479268057,44.72514479268057,1297524
2010-07-26,46.58735656738281,46.593753253678116,46.11380122535918,46.286585644448074,1369627
2010-07-27,46.31218719482422,47.03531364680437,46.15220141143962,46.958521737450425,1216233
2010-07-28,46.40177536010742,46.5681578217843,46.0818038098577,46.17139964393944,1103377
2010-07-29,46.51695251464844,47.34886990940295,46.10099381727118,46.683334938040744,1201099
2010-07-30,46.446571350097656,46.68975101250148,45.915424660606455,46.133007019367206,1060461
2010-08-02,47.98883056640625,48.136012449456665,46.977726338301785,47.08651753690035,2602940
2010-08-03,48.430381774902344,48.46877773318863,47.53447080376069,47.720048629913606,2098978
2010-08-04,49.0831298828125,49.24311573605112,48.25761385791851,48.34080249047705,1637391
2010-08-05,49.31348419189453,49.36468407593741,48.673551613789314,48.846330770980494,1605393
2010-08-06,48.77592849731445,49.41586619145865,48.295976546154584,49.01270613026091,1401517
2010-08-09,49.27507781982422,49.33907106410575,48.948714912885094,49.07029943812333,981224
2010-08-10,49.23027801513672,49.58224344630232,48.532749115197596,48.7439241516629,1425623
2010-08-11,48.25120544433594,48.398392620763886,47.55367608410043,48.321600688139576,1513941
2010-08-12,47.8032341003418,47.98241520748256,47.24008820010539,47.540859125988675,1512860
2010-08-13,48.430381774902344,48.50077172619639,47.451276921909596,47.553666144006364,1717169
2010-08-16,48.5711669921875,48.99992449894093,47.681652707853615,47.89283311748611,1157211
2010-08-17,49.095916748046875,49.81264665394289,48.99992948139545,49.095916748046875,1896615
