Price,Close,High,Low,Open,Volume
Ticker,PFE,PFE,PFE,PFE,PFE
Date,,,,,
2010-01-04,9.868690490722656,9.873903462718518,9.50897655821209,9.524615474199674,54898644
2010-01-05,9.72792911529541,9.868686640578494,9.670583301580995,9.863473670616406,45714931
2010-01-06,9.696651458740234,9.806130141715343,9.649732622061796,9.727931381888569,43640975
2010-01-07,9.660157203674316,9.733142982043528,9.62366431448971,9.717503022672423,41557112
2010-01-08,9.738354682922363,9.753994640254527,9.654942974542523,9.707075816301813,32049716
2010-01-11,9.816557884216309,9.879117741985125,9.733146137916897,9.816557884216309,34199665
2010-01-12,9.785277366638184,9.89996902263806,9.717504548072764,9.800916280420282,43501847
2010-01-13,10.01465892791748,10.061578810103896,9.837409533137711,9.837409533137711,62728072
2010-01-14,10.103287696838379,10.165847558475123,9.972956049154256,10.009448952427583,49820367
2010-01-15,10.160630226135254,10.25968191071527,10.040725610488073,10.129350305512519,80760537
2010-01-19,10.426505088806152,10.46299797556995,10.165842959406826,10.181481869696583,82562244
2010-01-20,10.395228385925293,10.614185774200898,10.35873548787936,10.452574218848309,83522965
2010-01-21,10.03030014038086,10.504706752123646,9.993808291518311,10.447360920990873,81343188
2010-01-22,9.88432788848877,10.384800319303892,9.85304796854634,10.040725392113,65034962
2010-01-25,9.826985359191895,10.035515783226941,9.821772386803204,10.030301762793941,51933110
2010-01-26,9.790489196777344,9.853047988746498,9.712290444804909,9.759210324814745,45955032
2010-01-27,9.905183792114258,9.952102638066497,9.72793330467518,9.790492115292922,57558308
2010-01-28,9.712292671203613,9.957315972639037,9.701865679463209,9.941676009050529,53690549
2010-01-29,9.72792911529541,9.88953956847066,9.654943343650915,9.748782043187576,59071114
2010-02-01,9.795701026916504,9.899966716102728,9.748782200413387,9.795701026916504,41586308
2010-02-02,10.03030014038086,10.077220028422659,9.785277901213306,9.837410760800593,71262310
2010-02-03,9.798749923706055,9.919786901458524,9.69349954988008,9.83558744875099,120151889
2010-02-04,9.488264083862305,9.70402599681282,9.47773968017488,9.656663006394416,99352043
2010-02-05,9.451421737670898,9.572458666033587,9.261971988443396,9.42510968392196,95279492
2010-02-08,9.388273239135742,9.47247266703881,9.325122610267194,9.425110753328646,58630015
2010-02-09,9.409323692321777,9.551410500396672,9.288286742556446,9.4040604342884,74804488
2010-02-10,9.335649490356445,9.461949709398795,9.277762110366496,9.430374390152856,63195205
2010-02-11,9.404064178466797,9.488264703170366,9.272502776136864,9.340914578395422,57646000
2010-02-12,9.367227554321289,9.41458948912645,9.272502626769251,9.393539622775076,53060257
2010-02-16,9.325129508972168,9.514579419849836,9.267243152920576,9.451429802204624,66699017
2010-02-17,9.29881477355957,9.398801904056352,9.225140769679967,9.393539701909607,61399821
2010-02-18,9.330390930175781,9.340915335403064,9.23566599342114,9.304078859165756,60202899
2010-02-19,9.467212677001953,9.525100061681995,9.330388045752901,9.37774997051771,53393321
2010-02-22,9.446166038513184,9.551415383873216,9.356703301500767,9.461953704802653,61134003
2010-02-23,9.29881477355957,9.440901637113761,9.267240502737376,9.388277499762863,50458353
2010-02-24,9.372488975524902,9.483000500176562,9.261976392931611,9.335651447993804,71379515
2010-02-25,9.309344291687012,9.33039416738672,9.172519570667813,9.246193606645699,56344732
2010-02-26,9.235666275024414,9.372490952743725,9.20935420321211,9.309341345629086,62436536
2010-03-01,9.340913772583008,9.398801165473433,9.251452111351579,9.267239774492904,48087169
2010-03-02,9.261978149414062,9.40932828748258,9.23566607816261,9.404065026878826,68147740
2010-03-03,9.11462688446045,9.26197592926675,9.056739495229724,9.183038676492266,114953456
2010-03-04,9.119889259338379,9.156726785726068,9.062001869006526,9.13041472028126,59990729
2010-03-05,9.198827743530273,9.209353205880445,9.067265282832677,9.146203605604624,68202654
2010-03-08,9.130414962768555,9.261976351428219,9.088314175820507,9.256714149787824,51370695
2010-03-09,9.06726360321045,9.114626588100087,9.025163877491801,9.088313466069774,57489271
2010-03-10,9.025163650512695,9.130414020103858,9.004113788182766,9.056738972978348,59341465
2010-03-11,9.098838806152344,9.114626467573457,8.998851694407337,9.009376096727062,51448270
2010-03-12,8.988327980041504,9.067265244538333,8.9409660445201,9.046215377868629,90062719
2010-03-15,9.083053588867188,9.09357905196071,8.940966713726437,8.962016581971666,46310547
2010-03-16,9.083053588867188,9.146204251544688,9.004116318462126,9.114628920205938,56037175
2010-03-17,9.05673599243164,9.109360101967258,9.030422879722664,9.08304804719945,59708468
2010-03-18,9.06726360321045,9.130414249729967,9.009376215861922,9.125150990558978,53653975
2010-03-19,8.89886474609375,9.104101174512877,8.84097682947679,8.89886474609375,119353801
2010-03-22,9.025163650512695,9.077788835308278,8.935702000095874,8.946226402290081,74916107
2010-03-23,9.230399131774902,9.251450049900432,9.051475849180566,9.09357556954881,77908623
2010-03-24,9.267240524291992,9.31986466176529,9.230401935353918,9.267240524291992,77922536
2010-03-25,9.151461601257324,9.356699053967859,9.130412799682409,9.33564919445157,50807754
2010-03-26,9.01990032196045,9.146200538094467,8.998850462261675,9.13567507927439,57108144
2010-03-29,9.093576431274414,9.125150695571936,9.019901384677686,9.051476706916715,51374595
2010-03-30,9.083053588867188,9.15146539617873,9.014641781555646,9.114628920205938,44091982
2010-03-31,9.025163650512695,9.088313237502485,8.993588328047043,9.040951311745522,62218779
2010-04-01,8.988327980041504,9.093578371331766,8.9409660445201,9.056740840174347,72849107
2010-04-05,8.893600463867188,9.019899612120447,8.86728734785845,9.019899612120447,72462711
2010-04-06,8.925179481506348,8.972542480814647,8.87255480833757,8.914654017901661,81797462
2010-04-07,8.983064651489258,9.009376717041734,8.940964923428655,8.956752585936782,89101893
2010-04-08,9.01990032196045,9.030424722839143,8.95675074286413,8.98306280300225,55647722
2010-04-09,9.077790260314941,9.10936452979552,9.03569052904638,9.05147819275751,46376632
2010-04-12,9.098838806152344,9.119888668733317,9.046213620729146,9.114626467573457,51902754
2010-04-13,9.040952682495117,9.077790211643018,8.998852951452282,9.056740346121599,69737067
2010-04-14,8.983064651489258,9.040952042057986,8.914651799934578,9.040952042057986,101067744
2010-04-15,8.940964698791504,9.030426354187204,8.925177036680035,8.972540023014442,62821562
2010-04-16,8.840974807739258,8.95148682753267,8.840974807739258,8.935700227373209,79595867
2010-04-19,8.835716247558594,8.851503383192217,8.735729115652454,8.809403649541395,69487163
2010-04-20,8.819927215576172,8.877815133827834,8.804139553419283,8.856764741295054,59565545
2010-04-21,8.735730171203613,8.851504452732556,8.651530164757085,8.81466744582245,72271199
2010-04-22,8.672578811645508,8.71467801291032,8.593641023997442,8.68310321523359,73482877
2010-04-23,8.89886474609375,8.951488874541884,8.630477141859613,8.646264803570672,103613470
2010-04-26,8.851502418518066,8.93043967499588,8.788352824924141,8.872552812020187,87980858
2010-04-27,8.662054061889648,8.867291057109261,8.630478732647498,8.793616523142946,96488746
2010-04-28,8.698888778686523,8.7567756293015,8.625214268558835,8.6673139886318,63932478
2010-04-29,8.872554779052734,8.951491524059898,8.751517766678575,8.751517766678575,71149743
2010-04-30,8.798877716064453,8.946227296065723,8.77782785163153,8.940965094442898,53829045
2010-05-03,8.89886474609375,8.94622667328538,8.746252446122757,8.84097682947679,75855431
2010-05-04,9.083053588867188,9.15146539617873,8.977804247641041,9.025166186707354,127430181
2010-05-05,9.136229515075684,9.221316301576628,9.01923464909156,9.024552305975206,104662200
2010-05-06,8.902240753173828,9.152184552119738,8.42894411532445,9.12559412662268,125669474
2010-05-07,8.753340721130371,8.93946893963006,8.710797311603194,8.88097148425743,112673338
2010-05-10,9.040505409240723,9.173454301194699,8.955418631553634,8.987326707731562,86003238
2010-05-11,9.04582691192627,9.141550112071727,8.934150201453567,8.960740098059638,56871205
2010-05-12,8.987329483032227,9.088369260918972,8.891605759484088,9.029872885013235,56409764
2010-05-13,8.806520462036133,9.008602202827207,8.7958851436214,8.955423472571313,71447182
2010-05-14,8.615073204040527,8.795883744699976,8.54062224515938,8.790565551792872,66057658
2010-05-17,8.567211151123047,8.652298491300101,8.391718812689684,8.615072746563548,104156385
2010-05-18,8.407671928405762,8.641661152622268,8.391717886837311,8.58316424747718,77422519
2010-05-19,8.412989616394043,8.476804709753706,8.295994744022643,8.375763877994897,86483019
2010-05-20,8.099228858947754,8.333219099401795,8.0939117372016,8.264085291251233,118531575
2010-05-21,8.189637184143066,8.200273034937114,7.955647397583136,7.971600906501482,107967228
2010-05-24,8.093914031982422,8.179000298585574,8.0566877546618,8.125821582413135,56998001
2010-05-25,8.008827209472656,8.030098911122831,7.84397018532017,7.950329762661949,108521105
2010-05-26,8.035417556762695,8.194955873290674,7.976920102763035,8.035417556762695,97223173
2010-05-27,8.17368221282959,8.216225608394122,8.067322654827553,8.157728172220214,70586907
2010-05-28,8.099228858947754,8.290675176344122,8.0939117372016,8.152408629133529,64693677
2010-06-01,7.971601486206055,8.200273631271003,7.95564797612755,8.062007026348029,59953206
2010-06-02,8.083277702331543,8.093914087092951,7.9343752647622745,8.040734301467586,52215371
2010-06-03,8.099228858947754,8.157726819970213,8.040731967015825,8.104547049784436,36096760
2010-06-04,7.849287509918213,7.9981904740925085,7.801425919225816,7.982236432346579,82146968
2010-06-07,7.721658229827881,7.918422821649856,7.711022912726981,7.891832390715639,72500233
2010-06-08,7.737613201141357,7.748249054061381,7.631254671941117,7.726977348221333,66651482
2010-06-09,7.721658229827881,7.843970791034131,7.652524926853589,7.785473874251722,91258798
2010-06-10,7.929058074951172,8.035417125104782,7.79079200466061,7.79079200466061,63426558
2010-06-11,8.221542358398438,8.25345043609644,8.083275803524748,8.099229307828454,79704745
2010-06-14,8.152412414550781,8.295997219268925,8.13645836917804,8.274724980590097,54028778
2010-06-15,8.25345230102539,8.258769958813092,8.136456880605559,8.189636665755065,53201915
2010-06-16,8.232181549072266,8.280043150509798,8.168366436852564,8.200273992962414,39971580
2010-06-17,8.226861953735352,8.226861953735352,8.046052499926937,8.205590787832723,52403088
2010-06-18,8.088595390319824,8.269405367262026,8.024779758457914,8.237497818603766,73595339
2010-06-21,8.030098915100098,8.179000826725076,7.982237319090771,8.168365510440172,48184453
2010-06-22,7.960966110229492,8.104550372600166,7.960966110229492,8.056688773628114,46211471
2010-06-23,7.9131035804748535,7.966283366208718,7.875877837370232,7.966283366208718,50930123
2010-06-24,7.689751625061035,7.833336441847398,7.641890019465581,7.774838983291349,90713669
2010-06-25,7.785473823547363,7.822699571340041,7.6578430700763915,7.705704669446193,61800236
2010-06-28,7.732290744781494,7.8599214440075835,7.7110195852132835,7.812059864979642,47024737
2010-06-29,7.594027519226074,7.700386570847534,7.540848260688092,7.67379720885129,68386787
2010-06-30,7.583394527435303,7.700388932094016,7.535532912802091,7.562122282951696,53420304
2010-07-01,7.567440032958984,7.620619304678427,7.445126906185826,7.5993475959906505,71540882
2010-07-02,7.519575595855713,7.636569949680933,7.498303895160219,7.59934474073653,42953557
2010-07-06,7.599343776702881,7.663159405239299,7.519574641941375,7.620615474699901,75837408
