Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,PM,PSA,PSX,PM,PSA,PSX,PM,PSA,PSX,PM,PSA,PSX,PM,PSA,PSX
Date,,,,,,,,,,,,,,,
2010-02-11,23.62457275390625,43.95323181152344,,23.750778622298228,43.98760009417866,,22.352816893825647,43.10555658213305,,22.644059923576656,43.49503028394832,,16677800,1133900,
2010-02-12,23.925525665283203,43.844417572021484,,24.236183436400744,43.907421001167926,,23.3964360702029,43.17429058653445,,23.469245443746235,43.40912234422134,,13040700,1325000,
2010-02-16,23.98862648010254,44.720741271972656,,24.23132809249532,44.8123798608019,,23.813882874579477,43.99333948981189,,24.07599920869725,44.147985890015356,,11304100,1662100,
2010-02-17,24.187650680541992,45.104488372802734,,24.216773697512195,45.31068066923199,,23.954655434778996,44.78374674270255,,24.032319899477695,44.97275270628188,,7402400,1244300,
2010-02-18,24.406064987182617,45.791786193847656,,24.440043052863604,45.98079649863875,,24.07113754618474,44.955563949053,,24.07113754618474,44.961292725803844,,7533300,1244600,
2010-02-19,24.260448455810547,46.794105529785156,,24.469171951913903,47.04039047972197,,24.17307574341072,45.774601810904066,,24.36723773800278,45.90633745054398,,8931900,1650700,
2010-02-22,24.148805618286133,46.587928771972656,,24.304134471114693,47.09195639239633,,24.114827547459008,46.381740818809156,,24.270156400287572,46.908674813090684,,8233500,1215600,
2010-02-23,23.930376052856445,46.00944519042969,,24.270158644208596,46.868578343828474,,23.87212819057687,45.92353100113437,,24.148807850987556,46.47337569493633,,10514700,1645700,
2010-02-24,24.187650680541992,46.696746826171875,,24.255606855694992,46.725386343937494,,23.770203488411394,45.99798454254896,,23.940093926293894,46.23854513036024,,8305900,1282600,
2010-02-25,24.080852508544922,46.91439437866211,,24.21191159180746,46.96021148715806,,23.784756266914695,46.01516425422422,,23.993479786369896,46.26144923771878,,9596000,1091800,
2010-02-26,23.77505111694336,47.074771881103516,,24.090563972155536,47.67043807407499,,23.760489611882214,46.76548341341964,,24.085708902690847,47.01749284022416,,8502800,1707600,
2010-03-01,23.750778198242188,48.466556549072266,,23.906107070669588,48.79875131225468,,23.682822048013477,47.573055282156574,,23.80902606248591,47.78497632279084,,8198300,1846800,
2010-03-02,24.177934646606445,48.7643928527832,,24.313846953378626,49.520429781904774,,23.83815202800969,48.62693278470022,,23.974064334781872,48.75293966784995,,7126700,1310000,
2010-03-03,24.260448455810547,48.56391906738281,,24.352674384825466,49.05076016490492,,24.134244455491917,48.54100833258725,,24.182784028306923,48.68419714772763,,7166800,1071400,
2010-03-04,24.590526580810547,49.16530227661133,,24.658482734044192,49.2454920215526,,24.299285395047413,48.52954805058767,,24.3478249754525,48.52954805058767,,7350200,1099300,
2010-03-05,24.876914978027344,50.07028579711914,,24.940017914974767,50.13901803166105,,24.522570850296376,49.354341407307516,,24.63421336848561,49.47461954042253,,7140400,1430700,
2010-03-08,24.653623580932617,50.16191864013672,,24.891470059985192,50.53993492928591,,24.60508216054832,49.92708683023836,,24.818660706907526,50.1447366774177,,6970700,1161100,
2010-03-09,24.454620361328125,50.22493362426758,,24.648780582943083,50.56858606694518,,24.367247613518025,49.8297309118105,,24.56626290538175,50.05310521803984,,6203800,1242500,
2010-03-10,24.41577911376953,50.29364776611328,,24.469173758808505,50.45401857094678,,24.197347316640155,49.841170498317815,,24.391509325569857,50.25928384215659,,5967300,1106400,
2010-03-11,24.38666534423828,50.86491012573242,,24.517722620483365,50.870681626034425,,24.114838799124627,49.99359847945323,,24.41093514162934,50.47253175012817,,8066600,1339200,
2010-03-12,24.338117599487305,51.34961700439453,,24.512863058148646,51.52272681648258,,24.245891652601095,50.9226183775735,,24.39151225093009,51.07264658789212,,6118200,1129300,
2010-03-15,24.716733932495117,51.29767608642578,,24.813814958057396,51.55156484861792,,24.177937851374253,50.81874285414468,,24.294433600715745,51.38423097455776,,9131000,698600,
2010-03-16,24.87206268310547,52.36518096923828,,24.964288631552222,52.49212756687544,,24.66819236066212,51.23998049448164,,24.745856804529488,51.41308588932458,,5970200,1122100,
2010-03-17,25.158447265625,52.93643569946289,,25.20213177345699,53.09223539578437,,24.88662082300701,52.238233822167096,,24.97399354200329,52.45173531616266,,6784300,1175100,
2010-03-18,25.15359115600586,52.98261642456055,,25.236110654605596,53.08070995329114,,25.071073509072196,52.555617697688355,,25.211839015704097,52.65948272880499,,6092500,890000,
2010-03-19,25.57103157043457,52.45751190185547,,25.653549196095813,53.21918715113882,,25.15843973879716,52.41711579696616,,25.57103157043457,52.45751190185547,,15243800,1352200,
2010-03-22,25.67296600341797,52.96529006958008,,25.760338697097506,53.138395466753344,,25.352600077148203,52.15745167567624,,25.430264488011613,52.2209249753493,,6994400,1188800,
2010-03-23,25.736772537231445,53.16147232055664,,25.736772537231445,53.25957021279816,,25.36868367551488,52.2786221069357,,25.618985149912334,52.722935164978516,,7052200,1072700,
2010-03-24,25.466846466064453,53.623104095458984,,25.864383194789465,53.95778071721802,,25.442307577865982,52.99414255440387,,25.731870951881127,53.14417076456575,,8034100,1541000,
2010-03-25,25.383411407470703,53.1441764831543,,25.780946225404964,54.35593208979966,,25.353963621173097,53.05762156788694,,25.579724366197123,53.807758297049524,,6076200,1660400,
2010-03-26,25.57972526550293,53.167240142822266,,25.741685287538306,53.48460659089908,,25.363780441652807,52.76332321105575,,25.412858215010594,53.25956652857711,,5112400,1428800,
2010-03-29,25.78093910217285,53.45574188232422,,25.884005389638926,53.56537834100018,,25.64351988181337,53.08644522425759,,25.653335807867112,53.37495851351986,,7271600,1015800,
2010-03-30,25.76131248474121,53.75581741333008,,25.9723483697544,53.97508600681782,,25.599352492009412,53.40383072222805,,25.825113204123397,53.51923431830265,,4820600,1271600,
2010-03-31,25.59935760498047,53.08068084716797,,25.766224658609826,53.76734397649188,,25.496293155673328,53.0402891573468,,25.766224658609826,53.46152055322244,,6486100,1493800,
2010-04-01,25.751497268676758,53.3172607421875,,25.854561700245487,53.46728889653816,,25.599353199077616,52.94219255749273,,25.63861690950195,53.34610943186325,,5846800,1014500,
2010-04-05,25.937997817993164,54.11357498168945,,26.006709320617123,54.32707649193919,,25.69751411149885,53.40960155032228,,25.815301514460185,53.55385825667243,,4390900,1050700,
2010-04-06,25.839841842651367,54.644412994384766,,25.98707702999985,54.91561617959715,,25.79076219873722,53.651931017827465,,25.834932942161462,53.778873161934975,,4451200,1199400,
2010-04-07,25.77604103088379,53.7673454284668,,25.913460298988284,54.78291360300657,,25.663160650341222,53.628860259963595,,25.800579918445717,54.482857268491486,,5572600,1316700,
2010-04-08,25.702425003051758,53.69233703613281,,25.874200977134763,53.934687197357704,,25.623899431875824,53.4499824725435,,25.66316315356244,53.709647133025385,,4755700,974700,
2010-04-09,25.888931274414062,54.60401916503906,,25.918379074025466,54.66749243577918,,25.53556516786852,53.64615741067897,,25.89383830491705,53.81349563332445,,4844300,951900,
2010-04-12,25.987089157104492,54.200111389160156,,26.10978551585173,54.68481164394818,,25.884024665084297,54.09624641993932,,25.942918393067572,54.494396202346486,,5055600,886100,
2010-04-13,25.74658966064453,54.92139434814453,,25.923272622025802,55.08873259769205,,25.560092643361507,54.107784693692516,,25.90364076582858,54.246274253405915,,4531800,1177900,
2010-04-14,25.17728614807129,54.91561508178711,,25.565006994139083,55.129116487707414,,24.931893491906465,54.52900835425531,,25.565006994139083,55.013708537603264,,12739900,1055300,
2010-04-15,25.319622039794922,53.81928253173828,,25.334345004540136,54.99641761900466,,24.858284379864642,53.78466233581902,,24.858284379864642,54.69636564885347,,6596800,1160300,
2010-04-16,24.902441024780273,53.00567626953125,,25.363778423098278,54.361688217337814,,24.814099542009206,52.959513074128694,,25.25089805560122,53.819281677269345,,8822900,1690500,
2010-04-19,25.201818466186523,53.35190200805664,,25.24598920766361,53.7500519432042,,24.80919069316627,52.64216144807634,,24.80919069316627,52.65370004803235,,5769800,1123200,
2010-04-20,25.4815616607666,54.08472442626953,,26.458224839950045,54.09049152462266,,25.10856580608241,53.201869715709236,,25.265616889338553,53.61732972012228,,6890900,932500,
2010-04-21,25.51591682434082,54.45979690551758,,25.947806341535454,54.80601656530199,,25.42266646206296,53.819296698228605,,25.506100898195967,53.865459906515305,,6611300,1235600,
2010-04-22,25.147836685180664,55.34263610839844,,25.187098531093916,55.49843138936156,,24.578525877960036,53.72695949408237,,24.72576107647971,54.027011458382134,,10098900,1134500,
2010-04-23,25.098756790161133,55.47534942626953,,25.142927536501386,55.77540579095711,,24.833732312119615,54.88101259921649,,25.118388649022826,55.26761945144416,,6457700,1088200,
2010-04-26,24.603063583374023,56.09275436401367,,25.098755831415637,56.490904120426464,,24.568708767776933,55.256067568289694,,25.04967805833323,55.417634309337345,,7802200,1394900,
2010-04-27,23.773637771606445,54.736778259277344,,24.573618284804407,55.90237079168921,,23.665666285451355,54.68484354319001,,24.54417049465453,55.68310212981231,,12135800,1501600,
2010-04-28,24.0926513671875,54.88678741455078,,24.215347696848834,55.42342248153709,,23.817810914755043,54.690596025425165,,23.886520559813803,54.89255451249209,,9074100,1272900,
2010-04-29,24.3331356048584,57.25259017944336,,24.6864997409709,57.28143887317645,,24.210439282217195,55.232996718823244,,24.269332992869725,55.492656974242934,,7819100,1469200,
2010-04-30,24.08774185180664,55.91964340209961,,24.44601487277869,57.50646636716673,,24.058294061735992,55.83308854171424,,24.279147806772798,56.98137010922842,,6884400,1639500,
2010-05-03,24.254610061645508,57.76618194580078,,24.382215295621975,58.03738538066598,,24.122099670343143,56.138965738976836,,24.205532277622222,56.138965738976836,,6482700,1581100,
2010-05-04,24.0484676361084,56.704402923583984,,24.416556426456996,57.47762086879392,,23.979758028128085,56.09852762561422,,24.053374662879964,57.252580843496055,,9986300,2011900,
2010-05-05,23.906156539916992,55.96007537841797,,24.318416353482082,56.946790931643136,,23.803092054575156,55.60231708565053,,23.994498062266494,56.27743755853624,,7506100,1228600,
2010-05-06,23.066913604736328,54.38477325439453,,24.004313635913235,56.24857166476872,,21.594557417199965,51.37846430092346,,23.80309169850451,55.69462208963488,,16460800,2581900,
2010-05-07,22.782255172729492,53.6403923034668,,23.066911575938448,54.75405381954927,,22.536862496389723,51.38998767897701,,22.644835873082435,54.188570215863464,,14566200,2680100,
2010-05-10,23.729461669921875,56.78520202636719,,24.06810462756883,56.831360818493714,,23.410452440143363,54.73675539506293,,23.51351687412426,55.09451354882183,,9709700,2071900,
2010-05-11,23.729461669921875,56.46782684326172,,23.86688278742654,57.114098259197945,,23.430084295815,55.954273490392026,,23.430084295815,56.12161174279597,,8924200,2068600,
2010-05-12,23.55278778076172,56.894832611083984,,23.709838929719798,57.28143944943887,,23.32211808664319,56.329348901745526,,23.523339988258062,56.87175101444669,,8489700,1782100,
2010-05-13,23.24359703063965,56.2658805847168,,23.650947942375605,57.102567625539706,,23.219058134881678,56.07546069740185,,23.488989732614815,56.62940585856503,,6602600,1519900,
2010-05-14,22.850967407226562,54.14818572998047,,23.29758201720215,55.96582079316665,,22.718455133207748,53.548081810403545,,23.199424569166258,55.91966200099002,,10548700,2159000,
2010-05-17,22.69881248474121,54.28667449951172,,22.983468761582657,55.04257808873827,,22.522129536659858,53.06337627670301,,22.87058653304435,54.465551372720576,,9076800,1401400,
2010-05-18,22.36017417907715,52.613277435302734,,22.949114915869714,54.80597993747395,,22.266923793734,52.4574822144132,,22.79206380309877,54.75981676003893,,10435700,1862200,
2010-05-19,22.703723907470703,52.39402389526367,,22.83132911565294,53.386506079117275,,22.1344131157733,51.47654919200825,,22.26692535248697,52.382480896429975,,11069300,1911200,
2010-05-20,21.864477157592773,50.21863555908203,,22.536852261186542,51.73044717507502,,21.835031248011408,50.120542071644145,,22.31600045053953,51.44770531030983,,13066700,2254800,
2010-05-21,21.72215461730957,52.203609466552734,,21.943008357055927,52.313245955057546,,21.290264939802448,49.393487679736296,,21.54547349770966,49.5896790590415,,16035700,2707800,
2010-05-24,21.74178123474121,51.29767608642578,,21.947911966203502,52.56136160464062,,21.383508308734346,51.280365989272276,,21.614177922652534,52.243999551309315,,12667000,1709200,
2010-05-25,21.45713233947754,51.88624572753906,,21.555287894511974,51.9554905242909,,21.0890433915068,49.49735526916106,,21.398236759820232,50.24749182569573,,15891000,2146600,
2010-05-26,21.44732093811035,52.49789047241211,,21.869396653789128,52.93642758944188,,21.37370238409285,51.586187240796455,,21.520937619930248,52.01318576100514,,14571200,3905400,
2010-05-27,21.9381046295166,54.30976867675781,,21.98718241364674,54.39055208352381,,21.63872527860937,52.69409173670688,,21.707434925270547,53.45576700219021,,11520600,2117200,
2010-05-28,21.653440475463867,53.48462677001953,,21.987174530039738,54.327085547242596,,21.604362708930797,53.35768014289334,,21.967542674547797,54.142437108431594,,14109100,1506500,
2010-06-01,21.579830169677734,52.619083404541016,,21.884116530469445,53.72697397459791,,21.354067509544528,51.92664849648111,,21.481672735558604,52.81527043362022,,9173500,1442000,
2010-06-02,22.10987091064453,53.58847427368164,,22.114779810636353,53.62309446890181,,21.61417872668782,52.099744246109694,,21.61417872668782,52.86719085749731,,9575200,1897300,
2010-06-03,22.095144271850586,53.02300262451172,,22.26201127201707,53.84237978349417,,21.933184298661143,52.786423879674686,,22.114776124151696,53.84237978349417,,6411200,993600,
2010-06-04,21.466943740844727,50.61677169799805,,21.962635929109428,52.688294982345326,,21.35406150641332,50.3801886898866,,21.874294450456816,51.68426997778753,,11855100,1854800,
2010-06-07,21.18719482421875,49.970497131347656,,21.717243704821417,51.57463019686403,,21.138117056250433,49.92433395190586,,21.45712816463502,50.84180843326855,,10536000,1866500,
2010-06-08,21.462039947509766,50.899513244628906,,21.481671807925306,51.08993306942036,,21.074319129190496,49.07034007310256,,21.167569530065684,50.02243479469648,,11988100,1980300,
2010-06-09,21.668167114257812,50.691802978515625,,22.15404340901496,52.14014146429181,,21.48657524407465,50.46099138041489,,21.584732657541803,51.26882977258494,,11085700,1547200,
2010-06-10,22.139314651489258,52.50945281982422,,22.369984231869243,52.56138313255416,,21.884106192221214,50.95724890463484,,21.884106192221214,51.34962740949301,,9979300,1596800,
2010-06-11,21.76631736755371,53.13234329223633,,22.055880637226128,53.21966588301636,,21.147928995678573,51.4906954629353,,22.00680287851412,52.008803875775634,,15482400,1325700,
2010-06-14,22.365081787109375,53.27202606201172,,22.551580690433955,53.842524988024216,,21.893928436581273,52.9169176841962,,21.893928436581273,53.39427583187154,,11379200,1857000,
2010-06-15,22.36017417907715,54.506187438964844,,22.68409233319184,54.558582753020204,,22.316003436598013,53.20800770299462,,22.68409233319184,53.57475713574203,,9119600,1645600,
2010-06-16,22.355266571044922,54.54695129394531,,22.468146947862316,54.936991580380884,,22.14913767569065,53.958988402100566,,22.276741010119906,54.36066518576864,,6227700,1381600,
2010-06-17,22.37980842590332,54.62843704223633,,22.556491429466327,54.82054579069239,,22.25220507455076,54.22676036258548,,22.468149927684824,54.482900919116894,,7420800,1418300,
2010-06-18,22.531944274902344,54.616798400878906,,22.713534240981833,54.89040703446245,,22.37980021715127,54.27333526776607,,22.414155024998834,54.89040703446245,,13155400,1702000,
2010-06-21,22.718446731567383,54.040489196777344,,22.890220797957234,55.30374202768148,,22.54176376488245,53.81927138616343,,22.713537831272298,55.22806482170954,,10605200,1005800,
2010-06-22,22.360595703125,53.46416473388672,,22.867546841227956,54.54113593402872,,22.340714745879115,53.359382956310675,,22.768145846903412,54.05795478861934,,8248600,2148000,
2010-06-23,23.106115341186523,54.24421691894531,,23.39935283494484,54.72739785068385,,22.812877847428208,53.27785505546823,,22.842697388383375,53.46996377889335,,15496300,2010300,
2010-06-24,23.076295852661133,53.07412338256836,,23.22042996595567,54.17437634751081,,22.88246123627666,53.00426887140435,,23.00174320207357,53.88912673029893,,13230100,1291900,
2010-06-25,22.812885284423828,54.302433013916016,,23.359598534291965,54.48871905829922,,22.812885284423828,53.02753526058146,,23.140913613535336,53.36518010396654,,17658200,2301200,
2010-06-28,23.006715774536133,53.38847351074219,,23.20055040258589,54.58768980326308,,22.812881146486376,53.213832819213735,,22.862581652567368,54.58768980326308,,9271200,910100,
2010-06-29,22.723419189453125,52.0844612121582,,23.260191870866674,52.946032454065495,,22.633956759892065,51.64785290349441,,22.812881619014185,52.78885541716666,,11364000,1885600,
2010-06-30,22.78306770324707,51.17629623413086,,23.041514596691954,52.48029793433212,,22.7383364736902,50.99000583555169,,22.937142359710396,52.06115342034411,,10800400,1772300,
2010-07-01,23.135936737060547,51.28693771362305,,23.200548907564514,51.71772346850034,,22.63892412446654,50.244898360024806,,22.74826750594207,51.71190522039079,,12567400,1480100,
2010-07-02,23.08624267578125,50.460289001464844,,23.299958310504522,51.618755394687874,,22.976899263796362,50.28564386256633,,23.17570512268649,51.39171937896604,,6941700,1101500,
2010-07-06,23.245277404785156,49.93636703491211,,23.454021767647674,51.630410087044964,,23.031561854643567,49.50558124036667,,23.23533692617945,51.420837659123144,,9049400,1444100,
2010-07-07,23.627986907958984,52.39300537109375,,23.63792739060712,52.404646306955776,,23.056421479386923,50.04696373010261,,23.15582440991509,50.04696373010261,,11016500,1923300,
2010-07-08,24.124990463256836,53.138160705566406,,24.194571919301882,53.143983395416555,,23.692588164772644,52.25912107745719,,23.83175297281522,52.87619740065309,,8888200,1595900,
2010-07-09,24.149843215942383,53.77849197387695,,24.303917810266213,53.82506458653321,,23.96594907790939,52.89945722738619,,24.25421541082981,53.02170700455228,,5783600,1022400,
2010-07-12,24.27409553527832,54.08121871948242,,24.34864818389106,54.197645829530444,,23.985827316325175,53.31860649201636,,24.139901905346953,53.731932947928804,,5136000,886400,
2010-07-13,24.502727508544922,55.57733917236328,,24.5772801773351,55.78108887025079,,24.353624066917682,54.45962273702873,,24.413265064377953,54.45962273702873,,5681200,1424600,
2010-07-14,24.612064361572266,55.59478759765625,,24.716436553315692,56.013932256661946,,24.33373662097051,54.94278430126862,,24.443080000484166,55.23967917496583,,5539000,1266900,
2010-07-15,24.90033531188965,55.1348876953125,,24.999738230282922,55.717032011945186,,24.517637204397953,54.43631629191675,,24.661769445317578,55.61806854405571,,8227500,1126400,
2010-07-16,24.686616897583008,53.19635009765625,,25.292972924568165,54.89039231967264,,24.60709495108928,52.934386911827055,,24.845662686523223,54.64007006684095,,8352500,1886700,
2010-07-19,24.830753326416016,53.71446990966797,,24.900334799072397,53.9124013449595,,24.56733720965887,52.509430998148595,,24.607097238625546,53.19636167108394,,5500900,976400,
2010-07-20,25.16374969482422,54.9893684387207,,25.223390678863147,55.030118375695025,,24.666737070610164,52.689899461122366,,24.68164684263172,52.899471834536044,,6860200,1321900,
2010-07-21,24.795957565307617,54.09869384765625,,25.278060379520955,55.51330529850863,,24.453019564158904,53.81344425838452,,25.238298462658907,55.51330529850863,,8481500,1298400,
2010-07-22,25.268131256103516,55.93242263793945,,25.392384458209463,56.31663554736551,,24.80093989872838,54.6342389590574,,25.03950581925739,54.72156148801142,,8090500,1464200,
2010-07-23,25.178661346435547,56.27008056640625,,25.33273595398656,56.299185121938514,,24.98482671187472,54.9777192710026,,25.25818329640801,55.62971816496526,,7968500,1026800,
2010-07-26,25.442081451416016,57.44602966308594,,25.46196241602395,57.521706862648905,,25.13393408380556,55.92080920268811,,25.13393408380556,56.083808981076565,,5317700,974800,
2010-07-27,25.516630172729492,57.50422286987305,,25.536511134261403,58.06890364602884,,25.32279553767549,56.53204279206322,,25.476868249665674,57.597368105342134,,7215100,759900,
2010-07-28,25.367525100708008,57.4401969909668,,25.57130020325408,57.952486995626714,,25.297943635831697,56.99194767829946,,25.52656899069749,57.42273336651886,,5187200,950100,
2010-07-29,25.437101364135742,57.44602966308594,,25.620995468841777,58.4473190919417,,25.238295594324878,57.17824367838907,,25.42716088604997,57.94085168788256,,7213200,1168200,
2010-07-30,25.367525100708008,57.120025634765625,,25.496747550342192,57.865169958443836,,25.148838330007926,56.63102189647023,,25.248241235239533,56.91045323855481,,7115800,1441300,
2010-08-02,25.824771881103516,59.215736389160156,,25.84465283831542,59.285590883282154,,25.471893422378177,57.806947833175066,,25.581236791091214,57.806947833175066,,6944000,1081500,
2010-08-03,25.919214248657227,59.01199722290039,,26.093167943230867,59.47771021849786,,25.75022984709151,58.52881615925133,,25.75022984709151,58.814065757678215,,6826800,1110800,
2010-08-04,25.963939666748047,59.36711120605469,,26.093162111557547,59.61161088424008,,25.824774846238604,58.5812124039557,,25.909267976114265,59.2972522516827,,4903000,821600,
2010-08-05,25.75519561767578,58.83735275268555,,25.889389261973697,59.57667441795168,,25.69555462997209,58.6103167209119,,25.884419969645396,58.9770662088361,,6634300,891200,
2010-08-06,25.939090728759766,57.83021926879883,,25.949031209736958,58.709258506303364,,25.461959017571736,56.892970924302375,,25.611062440323884,58.35997277448849,,6231900,1069700,
2010-08-09,26.11304473876953,58.91883087158203,,26.152804764345337,59.02361703533482,,25.92914869562902,57.82440106014885,,26.03352279166515,57.97575539780695,,6837600,881100,
2010-08-10,26.326757431030273,58.528831481933594,,26.460951057498097,59.16918979440577,,25.869504863515544,57.96997307606269,,25.889385822092827,58.499722468970944,,8210600,734000,
2010-08-11,25.720407485961914,57.3121337890625,,26.078257240297653,58.22028238039887,,25.660766492223626,57.06763412429959,,25.954004064036965,57.5391698265439,,7369600,1025000,
2010-08-12,25.770116806030273,56.95121383666992,,25.924191479797653,57.34124969760833,,25.437119089894086,56.46803269713714,,25.45700005991962,56.683427822828115,,7476900,888000,
2010-08-13,25.83968162536621,57.14330291748047,,25.983813814552732,57.69633838364601,,25.640875859936653,56.65429925648133,,25.640875859936653,56.85223068446497,,6276000,958000,
2010-08-16,25.83968162536621,57.317928314208984,,25.87447234992354,57.63810946174489,,25.3277574429684,56.68921139254319,,25.67566658449398,56.89296545447074,,5486600,603400,
2010-08-17,26.12795066833496,59.57085418701172,,26.361547183074862,59.629067755019136,,25.839684363463537,57.48677558590811,,26.01363800468315,57.841884124587075,,6503900,1393400,
2010-08-18,26.222389221191406,59.070194244384766,,26.336703810644906,59.623229659671516,,25.95400380408077,58.982871694231754,,26.11801700920655,59.623229659671516,,9184200,851500,
2010-08-19,25.84466552734375,57.3819580078125,,26.202515349042816,58.92464114415634,,25.65580013300776,56.887136288225115,,26.202515349042816,58.8140323164409,,9741700,1305300,
2010-08-20,25.834718704223633,56.904624938964844,,26.05837478790213,57.31794700146024,,25.72040601611082,56.35158943990722,,25.72040601611082,56.88133862596946,,7730100,900700,
2010-08-23,25.710460662841797,56.48549270629883,,26.088191287240416,57.4111049770086,,25.700520183678407,56.47967001640703,,25.89435478748314,57.13749629043772,,5506500,569100,
2010-08-24,25.601112365722656,55.938262939453125,,25.695545951642025,56.46801656695812,,25.377458263381822,55.45508637935183,,25.501711385105473,55.734513252493535,,7319800,1097600,
2010-08-25,25.60609245300293,57.02688217163086,,25.720405137209518,57.30049083316675,,25.312854907967644,55.73452050138682,,25.43213688455155,55.810202138822234,,10833600,963800,
2010-08-26,25.37746238708496,56.47964096069336,,25.765131583152254,57.48675260613977,,25.119015624389274,56.258427714128786,,25.616028192045796,57.24807129888617,,6954300,1255800,
